name,key,baseline_iou,achievable_iou,upper_bound_iou,achievable_gain,upper_bound_gain,n_fragments,n_add,n_remove,corridor_pixels,gt_empty
CFD_002.jpg,CFD_002,0.5045979721763735,0.50703106379598,0.5971236286530838,0.0024330916196064756,0.0925256564767103,47,2,2,6506,0
CFD_003.jpg,CFD_003,0.2940342252056349,0.2940342252056349,0.29684069867328433,0.0,0.0028064734676494507,7,0,0,517,0
CFD_004.jpg,CFD_004,0.48003748828491094,0.48616448885472713,0.7075239398084815,0.006127000569816188,0.22748645152357055,63,1,4,6654,0
CFD_005.jpg,CFD_005,0.4987632111535867,0.4993212669683258,0.7468142186452046,0.0005580558147391113,0.2480510074916179,35,0,1,4280,0
CFD_006.jpg,CFD_006,0.4231647014073792,0.4231647014073792,0.4671425572118413,0.0,0.04397785580446206,19,0,0,1535,0
CFD_008.jpg,CFD_008,0.5274805006348631,0.5331762146482959,0.7269372693726938,0.005695714013432829,0.1994567687378307,51,3,0,5385,0
CFD_009.jpg,CFD_009,0.33921200750469044,0.33921200750469044,0.36887921653971706,0.0,0.02966720903502662,24,0,0,1961,0
CFD_010.jpg,CFD_010,0.5671504261690855,0.5682290464096051,0.7467746774677467,0.0010786202405196343,0.17962425129866122,35,0,1,3480,0
CFD_012.jpg,CFD_012,0.5376834740284432,0.544035846724351,0.5984778012684989,0.006352372695907826,0.060794327240055734,52,2,6,4571,0
CFD_015.jpg,CFD_015,0.23331544104490964,0.23331544104490964,0.23427955443765722,0.0,0.0009641133927475731,3,0,0,254,0
CFD_016.jpg,CFD_016,0.29464577211883775,0.3002493765586035,0.3300438596491228,0.005603604439765764,0.03539808753028506,19,1,4,1672,0
CFD_017.jpg,CFD_017,0.39566650965614697,0.39891116060381093,0.4650069156293223,0.003244650947663963,0.06934040597317531,19,1,3,1773,0
CFD_018.jpg,CFD_018,0.4746588693957115,0.47498999599839936,0.5794481446241675,0.000331126602687859,0.10478927522845599,28,1,1,2619,0
CFD_020.jpg,CFD_020,0.4040654437283094,0.4040654437283094,0.4702827466820542,0.0,0.06621730295374484,24,0,0,2327,0
CFD_021.jpg,CFD_021,0.5292655648067602,0.5330749030886582,0.5910600608912261,0.0038093382818980004,0.061794496084465855,39,1,1,3395,0
CFD_023.jpg,CFD_023,0.5906422941472413,0.5906422941472413,0.5935788320552794,0.0,0.0029365379080380505,9,0,0,768,0
CFD_024.jpg,CFD_024,0.5413687436159347,0.5813377374071016,0.6358200029899835,0.03996899379116692,0.09445125937404886,52,0,11,4999,0
CFD_025.jpg,CFD_025,0.2978219696969697,0.3012314493211241,0.32142258010400937,0.003409479624154388,0.023600610407039646,10,1,1,902,0
CFD_026.jpg,CFD_026,0.2827073355180237,0.2827073355180237,0.30392953929539296,0.0,0.021222203777369275,21,0,0,1733,0
CFD_027.jpg,CFD_027,0.5970588235294118,0.5970588235294118,0.6762828695430176,0.0,0.07922404601360589,24,0,0,2356,0
CFD_028.jpg,CFD_028,0.48663024726854515,0.49145550972304064,0.5237505802259013,0.004825262454495494,0.03712033295735612,19,1,2,1708,0
CFD_029.jpg,CFD_029,0.49706491712707185,0.49741290100034496,0.5666470933646506,0.00034798387327311664,0.06958217623757873,20,2,0,2122,0
CFD_030.jpg,CFD_030,0.5090062740335964,0.5097087378640777,0.6553949406298399,0.0007024638304812258,0.1463886665962435,33,2,0,3512,0
CFD_031.jpg,CFD_031,0.4301706336267797,0.4309146208994134,0.4497732426303855,0.0007439872726336949,0.019602609003605775,21,1,0,1555,0
CFD_032.jpg,CFD_032,0.25035526205801223,0.25408145729506787,0.2791759880686055,0.0037261952370556406,0.028820726010593267,26,4,7,2501,0
CFD_033.jpg,CFD_033,0.2943767435031567,0.2943767435031567,0.3394852692177447,0.0,0.04510852571458801,19,0,0,2013,0
CFD_034.jpg,CFD_034,0.3952757113275558,0.39642718446601943,0.48821134362276297,0.0011514731384636434,0.09293563229520718,67,2,4,6418,0
CFD_035.jpg,CFD_035,0.5723477480173574,0.5727422659803089,0.6329992289899768,0.00039451796295142394,0.06065148097261941,62,3,1,6329,0
CFD_036.jpg,CFD_036,0.3812822098536384,0.38462503135189363,0.42215950473415875,0.0033428214982552107,0.04087729488052033,64,1,5,4972,0
CFD_038.jpg,CFD_038,0.3961218836565097,0.39859719438877755,0.4780324737344795,0.002475310732267866,0.0819105900779698,26,0,3,2238,0
CFD_039.jpg,CFD_039,0.3567301519366574,0.3567301519366574,0.4261247443762781,0.0,0.0693945924396207,20,0,0,1830,0
CFD_041.jpg,CFD_041,0.6099873577749684,0.6106906338694418,0.6360650353095746,0.000703276094473404,0.026077677534606214,15,1,0,1239,0
CFD_043.jpg,CFD_043,0.23495860165593377,0.23617532827815793,0.2535742652899126,0.0012167266222241624,0.018615663633978846,10,0,1,826,0
CFD_044.jpg,CFD_044,0.28296392169551854,0.28296392169551854,0.3049265341400173,0.0,0.021962612444498764,17,0,0,1434,0
CFD_045.jpg,CFD_045,0.26171669299631384,0.26171669299631384,0.28753254266705236,0.0,0.025815849670738522,17,0,0,1583,0
CFD_046.jpg,CFD_046,0.3324562557558216,0.3326329612606697,0.3455661664392906,0.000176705504848107,0.013109910683469006,13,1,0,835,0
CFD_048.jpg,CFD_048,0.27383642114776324,0.27711955685490075,0.3049823855057876,0.003283135707137508,0.03114596435802436,14,1,2,1480,0
CFD_049.jpg,CFD_049,0.18149466192170818,0.18149466192170818,0.1827489122088559,0.0,0.0012542502871477068,4,0,0,362,0
CFD_050.jpg,CFD_050,0.3111750454270139,0.3151807228915663,0.3899430740037951,0.004005677464552382,0.07876802857678117,23,1,4,2497,0
CFD_051.jpg,CFD_051,0.5654303708887334,0.5757354284670199,0.6573170731707317,0.01030505757828648,0.09188670228199836,33,2,5,2957,0
CFD_052.jpg,CFD_052,0.2598381244766955,0.26179711782989545,0.26437597614652847,0.0019589933531999337,0.0045378516698329485,17,0,2,1436,0
CFD_053.jpg,CFD_053,0.30627795262547625,0.30863989200135,0.33076923076923076,0.002361939375873756,0.024491278143754514,14,1,2,1070,0
CFD_054.jpg,CFD_054,0.48896882494004795,0.500614854894245,0.5090477973293398,0.011646029954197001,0.02007897238929185,8,1,3,765,0
CFD_055.jpg,CFD_055,0.4431053811659193,0.4431053811659193,0.4462949894142555,0.0,0.0031896082483361954,4,0,0,268,0
CFD_056.jpg,CFD_056,0.2802690582959641,0.2802690582959641,0.2802690582959641,0.0,0.0,0,0,0,0,0
CFD_057.jpg,CFD_057,0.3284303848478743,0.33140347374725493,0.34332988624612204,0.002973088899380638,0.01489950139824775,8,1,0,502,0
CFD_058.jpg,CFD_058,0.2993338884263114,0.30143037442153975,0.32572848430088097,0.0020964859952283255,0.02639459587456955,13,0,2,854,0
CFD_059.jpg,CFD_059,0.27830547112462006,0.28621700879765394,0.3024984513731158,0.007911537673033875,0.024192980248495755,13,0,4,1004,0
CFD_060.jpg,CFD_060,0.5116458429739318,0.5139260424862313,0.5667802385008518,0.002280199512299519,0.05513439552692001,24,1,2,1948,0
CFD_061.jpg,CFD_061,0.29539409211815765,0.29539409211815765,0.31597066307439003,0.0,0.020576570956232387,12,0,0,1171,0
CFD_062.jpg,CFD_062,0.31100478468899523,0.31100478468899523,0.3763671456144113,0.0,0.06536236092541609,21,0,0,2106,0
CFD_063.jpg,CFD_063,0.34094278090720426,0.34165181224004754,0.40895363297210874,0.0007090313328432796,0.06801085206490448,30,1,1,2559,0
CFD_064.jpg,CFD_064,0.38972033257747546,0.38972033257747546,0.4877033673855467,0.0,0.09798303480807125,30,0,0,3188,0
CFD_065.jpg,CFD_065,0.5229096095560706,0.5284879474068663,0.7651593011305241,0.005578337850795756,0.24224969157445353,52,3,4,5697,0
CFD_067.jpg,CFD_067,0.44986072423398327,0.45286564359536485,0.49820236260914225,0.003004919361381586,0.04834163837515898,19,1,2,1725,0
CFD_068.jpg,CFD_068,0.4174174174174174,0.41943307564044263,0.4382827884994092,0.0020156582230252407,0.020865371081991824,22,3,3,1662,0
CFD_069.jpg,CFD_069,0.44878782183800037,0.45037735849056604,0.5967016491754122,0.0015895366525656707,0.14791382733741187,32,0,1,3142,0
CFD_071.jpg,CFD_071,0.47457976693822834,0.47798088907353553,0.4975268817204301,0.0034011221353071885,0.02294711478220174,21,2,1,1810,0
CFD_072.jpg,CFD_072,0.4972087160093643,0.4972087160093643,0.5072570273746095,0.0,0.010048311365245255,6,0,0,579,0
CFD_073.jpg,CFD_073,0.473385769160417,0.47484392214469334,0.5256748528516338,0.0014581529842763175,0.05228908369121682,22,1,1,1862,0
CFD_074.jpg,CFD_074,0.41642063826796005,0.41730387992070234,0.49383127709236413,0.0008832416527422837,0.07741063882440408,28,0,1,2924,0
CFD_075.jpg,CFD_075,0.3970488302106592,0.3970488302106592,0.41346542660735947,0.0,0.01641659639670029,16,0,0,1219,0
CFD_076.jpg,CFD_076,0.4614686040477426,0.46439344262295085,0.5158062645011601,0.002924838575208255,0.05433766045341748,32,2,4,2394,0
CFD_077.jpg,CFD_077,0.5507456042733141,0.5525609483337061,0.5917513448894202,0.0018153440603919657,0.04100574061610607,29,0,1,2430,0
CFD_078.jpg,CFD_078,0.3506006006006006,0.3506006006006006,0.3754522310062977,0.0,0.0248516304056971,13,0,0,1253,0
CFD_079.jpg,CFD_079,0.32581967213114754,0.33126205271052067,0.39288361749444034,0.0054423805793731295,0.0670639453632928,17,1,2,1716,0
CFD_081.jpg,CFD_081,0.32885202135774216,0.3350044234739015,0.3949225865209472,0.006152402116159361,0.06607056516320503,60,3,10,5127,0
CFD_083.jpg,CFD_083,0.5541846596750977,0.5541846596750977,0.7108942231601161,0.0,0.1567095634850184,28,0,0,3250,0
CFD_085.jpg,CFD_085,0.5843373493975904,0.584916522740357,0.6200547778454047,0.0005791733427665813,0.03571742844781434,22,2,1,1809,0
CFD_086.jpg,CFD_086,0.24365226164452666,0.24915944080693683,0.27058823529411763,0.00550717916241017,0.026935973649590966,12,0,3,1121,0
CFD_087.jpg,CFD_087,0.25490766322524355,0.25490766322524355,0.25609934258582906,0.0,0.001191679360585507,5,0,0,301,0
CFD_089.jpg,CFD_089,0.5804930332261522,0.5858281283652811,0.6564077903342149,0.005335095139128887,0.07591475710806272,25,1,1,2180,0
CFD_090.jpg,CFD_090,0.4527720739219713,0.4534525729365196,0.48488171706094313,0.0006804990145483081,0.032109643138971855,16,1,1,1545,0
CFD_091.jpg,CFD_091,0.44811529933481153,0.44839818201973175,0.5440365738873202,0.00028288268492021595,0.09592127455250865,36,1,0,3937,0
CFD_092.jpg,CFD_092,0.36205479452054795,0.3621331128565523,0.39109203906481205,7.831833600435711e-05,0.029037244544264096,17,0,1,1531,0
CFD_094.jpg,CFD_094,0.42775229357798167,0.42824444953078505,0.6670231729055258,0.0004921559528033859,0.23927087932754415,31,1,0,3400,0
CFD_095.jpg,CFD_095,0.42361404993652135,0.425531914893617,0.6443514644351465,0.0019178649570956718,0.2207374144986251,30,1,1,3676,0
CFD_097.jpg,CFD_097,0.3586210992012827,0.35897512112475105,0.39079790331974373,0.0003540219234683395,0.03217680411846102,68,0,1,6504,0
CFD_098.jpg,CFD_098,0.5885394226626454,0.5920826161790017,0.8169180715764567,0.0035431935163563466,0.22837864891381132,42,1,0,4306,0
CFD_099.jpg,CFD_099,0.33472879504914455,0.33589321631011154,0.4500734214390602,0.0011644212609669968,0.11534462638991566,34,0,1,2816,0
CFD_100.jpg,CFD_100,0.30718708951022705,0.30718708951022705,0.3697763722611249,0.0,0.06258928275089787,29,0,0,2654,0
CFD_101.jpg,CFD_101,0.3844162920583027,0.38550635506355063,0.4515574393218441,0.0010900630052479432,0.06714114726354142,105,2,2,9740,0
CFD_102.jpg,CFD_102,0.3600054525627045,0.36010928961748634,0.4526135389888603,0.00010383705478184124,0.09260808642615581,31,0,1,3093,0
CFD_103.jpg,CFD_103,0.35804738562091504,0.3598454027664768,0.390939226519337,0.00179801714556177,0.03289184089842195,16,1,0,1025,0
CFD_104.jpg,CFD_104,0.2732949087415946,0.27599029911075185,0.28530837372555573,0.0026953903691572245,0.012013464983961109,8,0,1,580,0
CFD_105.jpg,CFD_105,0.38970765885479586,0.38970765885479586,0.4031492126968258,0.0,0.01344155384202994,5,0,0,337,0
CFD_106.jpg,CFD_106,0.3302310654685494,0.3302310654685494,0.36580163526484183,0.0,0.03557056979629242,12,0,0,1326,0
CFD_107.jpg,CFD_107,0.36663554310613133,0.37836970474967907,0.44168224299065423,0.011734161643547736,0.0750466998845229,43,1,3,4500,0
CFD_110.jpg,CFD_110,0.33858267716535434,0.34133979726751873,0.4484216459977452,0.00275712010216439,0.10983896883239086,26,1,3,2355,0
CFD_112.jpg,CFD_112,0.4074425669261439,0.4074425669261439,0.44745621351125936,0.0,0.04001364658511547,27,0,0,2134,0
CFD_113.jpg,CFD_113,0.3790680473372781,0.3806137724550898,0.436437074829932,0.0015457251178117026,0.05736902749265388,21,1,1,1634,0
CFD_114.jpg,CFD_114,0.5392182930071789,0.5392809587217043,0.6798260287721646,6.26657145254006e-05,0.14060773576498564,34,0,1,2539,0
CFD_115.jpg,CFD_115,0.40418118466898956,0.40615384615384614,0.4991036213696666,0.001972661484856586,0.09492243670067702,28,0,2,3044,0
CFD_116.jpg,CFD_116,0.3758986000756716,0.3758986000756716,0.3830730672835936,0.0,0.007174467207921975,9,0,0,639,0
CFD_117.jpg,CFD_117,0.4364667747163695,0.44040006558452205,0.5424613531419393,0.003933290868152528,0.10599457842556981,32,4,4,3313,0
CRACK500_20160222_080850_1281_361.jpg,CRACK500_20160222_080850_1281_361,0.8081273789738916,0.8086098750871173,0.8103614716293038,0.0004824961132257055,0.00223409265541219,41,1,0,2772,0
CRACK500_20160222_080850_1281_721.jpg,CRACK500_20160222_080850_1281_721,0.5966666666666667,0.5966666666666667,0.6079245283018868,0.0,0.011257861635220134,25,0,0,1539,0
CRACK500_20160222_080850_1921_1.jpg,CRACK500_20160222_080850_1921_1,0.6907426246185148,0.6907426246185148,0.7065556711758585,0.0,0.015813046557343724,26,0,0,1460,0
CRACK500_20160222_080850_1921_361.jpg,CRACK500_20160222_080850_1921_361,0.7587796687347031,0.7616846430405753,0.7617281132290834,0.00290497430587211,0.0029484444943802535,21,1,1,1496,0
CRACK500_20160222_080850_1_361.jpg,CRACK500_20160222_080850_1_361,0.7444302483430488,0.7444302483430488,0.7445398283090437,0.0,0.00010957996599492148,13,0,0,1012,0
CRACK500_20160222_080850_641_361.jpg,CRACK500_20160222_080850_641_361,0.678135527696471,0.6805347534254175,0.6825458588104503,0.0023992257289464636,0.00441033111397926,26,0,2,1636,0
CRACK500_20160222_080850_641_721.jpg,CRACK500_20160222_080850_641_721,0.624975301323849,0.6327265453090618,0.6393774004447139,0.0077512439852127635,0.014402099120864875,14,0,1,903,0
CRACK500_20160222_080933_361_1921.jpg,CRACK500_20160222_080933_361_1921,0.8491119439465536,0.8517308948399739,0.858809993425378,0.0026189508934202355,0.009698049478824355,28,4,1,1987,0
CRACK500_20160222_080933_721_1.jpg,CRACK500_20160222_080933_721_1,0.8827248300932512,0.8953715775749674,0.9247612775765558,0.012646747481716236,0.042036447483304595,69,3,9,4358,0
CRACK500_20160222_080933_721_1921.jpg,CRACK500_20160222_080933_721_1921,0.7626056999686814,0.7785438211636896,0.7984396708346693,0.015938121195008148,0.03583397086598783,52,17,3,4867,0
CRACK500_20160222_080933_721_641.jpg,CRACK500_20160222_080933_721_641,0.8923593618807725,0.8986599664991625,0.9185096971759101,0.006300604618389993,0.02615033529513766,63,3,0,4049,0
CRACK500_20160222_081011_1281_721.jpg,CRACK500_20160222_081011_1281_721,0.8189271492152729,0.8222083105094296,0.837865776081425,0.003281161294156676,0.01893862686615211,30,3,1,2341,0
CRACK500_20160222_081011_1921_721.jpg,CRACK500_20160222_081011_1921_721,0.7344360902255639,0.7400667273278738,0.754601226993865,0.005630637102309932,0.020165136768301117,29,1,2,1669,0
CRACK500_20160222_081011_1_361.jpg,CRACK500_20160222_081011_1_361,0.7357502908103917,0.7388016288539849,0.758051689860835,0.0030513380435932547,0.02230139905044337,30,2,1,1920,0
CRACK500_20160222_081011_1_721.jpg,CRACK500_20160222_081011_1_721,0.7150658078969476,0.7241719520789288,0.7770633971291866,0.00910614418198119,0.06199758923223897,41,9,2,3509,0
CRACK500_20160222_081011_641_361.jpg,CRACK500_20160222_081011_641_361,0.6710153148043109,0.6811720336524514,0.728829104249465,0.010156718848140511,0.05781378944515414,13,1,2,1285,0
CRACK500_20160222_081011_641_721.jpg,CRACK500_20160222_081011_641_721,0.7143323539014038,0.7289888378200919,0.7519250083696016,0.014656483918688124,0.03759265446819782,40,8,2,2647,0
CRACK500_20160222_081031_1281_361.jpg,CRACK500_20160222_081031_1281_361,0.8790368897724763,0.879800035391966,0.8836827145141233,0.0007631456194897579,0.004645824741646987,18,0,1,1483,0
CRACK500_20160222_081031_1921_361.jpg,CRACK500_20160222_081031_1921_361,0.8721372085858067,0.8721372085858067,0.8728244484034535,0.0,0.0006872398176468453,19,0,0,1132,0
CRACK500_20160222_081031_1921_721.jpg,CRACK500_20160222_081031_1921_721,0.7172016204425055,0.7172016204425055,0.7172016204425055,0.0,0.0,11,0,0,624,0
CRACK500_20160222_081031_1_721.jpg,CRACK500_20160222_081031_1_721,0.8700456695481977,0.8712535728868926,0.8725734602967019,0.0012079033386949156,0.0025277907485041773,35,0,1,2339,0
CRACK500_20160222_081031_641_721.jpg,CRACK500_20160222_081031_641_721,0.858030303030303,0.858030303030303,0.858030303030303,0.0,0.0,13,0,0,1018,0
CRACK500_20160222_081102_1281_361.jpg,CRACK500_20160222_081102_1281_361,0.513745148771022,0.5272018576878421,0.5521308652604391,0.01345670891682016,0.03838571648941713,76,4,9,4526,0
CRACK500_20160222_081102_1281_721.jpg,CRACK500_20160222_081102_1281_721,0.6399902995028495,0.6698856416772554,0.7007550668962776,0.029895342174405926,0.060764767393428176,61,5,12,3976,0
CRACK500_20160222_081102_1921_1.jpg,CRACK500_20160222_081102_1921_1,0.4312306101344364,0.44322545255074053,0.5399622404027691,0.011994842416304108,0.10873163026833266,51,1,5,3056,0
CRACK500_20160222_081102_1921_1081.jpg,CRACK500_20160222_081102_1921_1081,0.45643770443056797,0.4820692812452312,0.5104400899453903,0.025631576814663215,0.05400238551482228,48,7,4,3516,0
CRACK500_20160222_081102_1921_361.jpg,CRACK500_20160222_081102_1921_361,0.4306813950601961,0.4512338425381904,0.47206400867914294,0.020552447477994285,0.04138261361894685,45,1,9,2940,0
CRACK500_20160222_081102_641_361.jpg,CRACK500_20160222_081102_641_361,0.6087931807985644,0.6240706319702602,0.7007672634271099,0.015277451171695877,0.09197408262854556,78,2,4,5001,0
CRACK500_20160222_081102_641_721.jpg,CRACK500_20160222_081102_641_721,0.5791859225026662,0.6031150309626572,0.6522043386983905,0.023929108459990966,0.07301841619572425,83,8,15,5461,0
CRACK500_20160222_081111_1281_361.jpg,CRACK500_20160222_081111_1281_361,0.7544744549300358,0.7778528021607022,0.833303555476148,0.02337834723066634,0.07882910054611214,103,4,7,6133,0
CRACK500_20160222_081111_1281_721.jpg,CRACK500_20160222_081111_1281_721,0.7054816736944535,0.742560553633218,0.8159073935772965,0.037078879938764575,0.110425719882843,104,3,8,6268,0
CRACK500_20160222_081111_1921_721.jpg,CRACK500_20160222_081111_1921_721,0.655197392249185,0.6701466567238379,0.7199205823957644,0.014949264474652835,0.06472319014657935,86,5,8,6112,0
CRACK500_20160222_081111_1_1.jpg,CRACK500_20160222_081111_1_1,0.4229607250755287,0.4366812227074236,0.5568767340467697,0.013720497631894923,0.13391600897124106,35,1,3,3420,0
CRACK500_20160222_081111_1_361.jpg,CRACK500_20160222_081111_1_361,0.48068465470105787,0.5342987804878049,0.6282646546720836,0.05361412578674701,0.14757999997102572,91,11,23,6312,0
CRACK500_20160222_081113_1281_361.jpg,CRACK500_20160222_081113_1281_361,0.6483812949640287,0.6746242263483643,0.7588785046728972,0.026242931384335533,0.11049720970886845,77,1,0,4923,0
CRACK500_20160222_081113_1281_721.jpg,CRACK500_20160222_081113_1281_721,0.7677390921110622,0.7920035938903863,0.8300138953219083,0.024264501779324155,0.06227480321084611,78,11,8,5590,0
CRACK500_20160222_081113_1_1.jpg,CRACK500_20160222_081113_1_1,0.5137346580946814,0.5424528301886793,0.6888714733542319,0.02871817209399785,0.1751368152595505,80,0,6,5462,0
CRACK500_20160222_081113_1_361.jpg,CRACK500_20160222_081113_1_361,0.5276940467219292,0.5744545647108663,0.6978733805915424,0.0467605179889371,0.17017933386961315,100,2,20,8037,0
CRACK500_20160222_081113_1_721.jpg,CRACK500_20160222_081113_1_721,0.518728567660248,0.5559725637375437,0.6358356323508059,0.03724399607729567,0.11710706469055787,106,9,3,8173,0
CRACK500_20160222_081113_641_361.jpg,CRACK500_20160222_081113_641_361,0.5691267157350308,0.6347340015420201,0.7216069489685125,0.06560728580698927,0.1524802332334817,56,14,2,4006,0
CRACK500_20160222_081113_641_721.jpg,CRACK500_20160222_081113_641_721,0.6896333754740834,0.7068741893644618,0.7808265582655827,0.017240813890378348,0.09119318279149924,60,9,2,4018,0
CRACK500_20160222_081839_1281_1.jpg,CRACK500_20160222_081839_1281_1,0.675030599755202,0.69739663093415,0.7420572507077697,0.022366031178948087,0.06702665095256777,16,5,1,1813,0
CRACK500_20160222_081839_1281_1081.jpg,CRACK500_20160222_081839_1281_1081,0.6954933008526187,0.7263533610945866,0.7776738384783286,0.030860060241967857,0.08218053762570987,15,7,0,1893,0
CRACK500_20160222_081839_1281_361.jpg,CRACK500_20160222_081839_1281_361,0.7391746749576031,0.7513768686073957,0.7601496938081198,0.012202193649792581,0.02097501885051667,38,13,0,3641,0
CRACK500_20160222_081839_1281_721.jpg,CRACK500_20160222_081839_1281_721,0.5186685962373372,0.5350500715307582,0.5615020697811945,0.016381475293421044,0.04283347354385736,13,5,1,1545,0
CRACK500_20160222_081839_1921_361.jpg,CRACK500_20160222_081839_1921_361,0.7733826598368431,0.7747961312345913,0.776038702333523,0.0014134713977482782,0.0026560424966799445,32,4,0,2563,0
CRACK500_20160222_081839_641_721.jpg,CRACK500_20160222_081839_641_721,0.75237927388086,0.770914225202965,0.7989931679252068,0.01853495132210503,0.04661389404434679,45,16,2,3653,0
CRACK500_20160222_081908_1281_1.jpg,CRACK500_20160222_081908_1281_1,0.5670154459392127,0.5718518518518518,0.6263565891472869,0.004836405912639119,0.059341143208074154,8,2,1,994,0
CRACK500_20160222_081908_1281_1081.jpg,CRACK500_20160222_081908_1281_1081,0.6183986371379898,0.6288436552620182,0.6855575868372943,0.010445018124028427,0.06715894969930447,18,0,1,1706,0
CRACK500_20160222_081908_1281_361.jpg,CRACK500_20160222_081908_1281_361,0.47757847533632286,0.5097710776102736,0.5601935874168179,0.032192602273950766,0.08261511208049505,13,5,1,1160,0
CRACK500_20160222_081908_1_1.jpg,CRACK500_20160222_081908_1_1,0.41682974559686886,0.4175769612711023,0.534375,0.0007472156742334146,0.11754525440313118,19,0,1,1921,0
CRACK500_20160222_081908_1_1081.jpg,CRACK500_20160222_081908_1_1081,0.535977105478332,0.5361667347772783,0.5959183673469388,0.0001896292989462811,0.05994126186860682,16,1,0,1295,0
CRACK500_20160222_081908_1_361.jpg,CRACK500_20160222_081908_1_361,0.3957773512476008,0.3957773512476008,0.4854048964218456,0.0,0.08962754517424482,28,0,0,2371,0
CRACK500_20160222_081908_1_721.jpg,CRACK500_20160222_081908_1_721,0.4089935760171306,0.48676171079429736,0.5845027455765711,0.07776813477716676,0.17550916955944051,24,6,4,1643,0
CRACK500_20160222_081908_641_361.jpg,CRACK500_20160222_081908_641_361,0.6600441501103753,0.6639586410635155,0.7057034220532319,0.003914490953140226,0.04565927194285657,10,3,1,911,0
CRACK500_20160222_082414_1281_1081.jpg,CRACK500_20160222_082414_1281_1081,0.8490825688073395,0.8509087554202417,0.8770970782280867,0.0018261866129022364,0.028014509420747236,50,2,1,4219,0
CRACK500_20160222_082414_1281_361.jpg,CRACK500_20160222_082414_1281_361,0.7536968576709797,0.7550738007380073,0.7855086372360844,0.001376943067027625,0.031811779565104725,12,2,0,1102,0
CRACK500_20160222_082414_1281_721.jpg,CRACK500_20160222_082414_1281_721,0.8403680276020702,0.8409430707303047,0.8422022575443446,0.0005750431282345314,0.0018342299422744457,29,2,0,2208,0
CRACK500_20160222_082414_1_361.jpg,CRACK500_20160222_082414_1_361,0.7205063291139241,0.7254208754208754,0.7692983998593282,0.004914546306951317,0.04879207074540415,36,7,1,2891,0
CRACK500_20160222_082414_641_361.jpg,CRACK500_20160222_082414_641_361,0.8318194082201636,0.836314606741573,0.8537143904002931,0.004495198521409338,0.02189498218012942,44,8,1,3471,0
CRACK500_20160222_114759_1281_1.jpg,CRACK500_20160222_114759_1281_1,0.6662890231621349,0.6703365444764169,0.7644305772230889,0.004047521314281988,0.09814155406095404,42,5,0,4662,0
CRACK500_20160222_114759_1281_1081.jpg,CRACK500_20160222_114759_1281_1081,0.7287431693989072,0.7355833705856057,0.812303221118915,0.006840201186698591,0.0835600517200078,47,4,6,4694,0
CRACK500_20160222_114759_1281_721.jpg,CRACK500_20160222_114759_1281_721,0.5988197037215465,0.6191283292978208,0.695599839507824,0.02030862557627433,0.09678013578627753,53,6,3,4774,0
CRACK500_20160222_114759_1921_1.jpg,CRACK500_20160222_114759_1921_1,0.7234694557324629,0.7240897290820741,0.7530624956744412,0.0006202733496112334,0.02959303994197826,38,2,0,3726,0
CRACK500_20160222_114759_1921_1081.jpg,CRACK500_20160222_114759_1921_1081,0.7190154538941766,0.7362212731340249,0.774015497293281,0.017205819239848208,0.05500004339910436,72,19,1,5876,0
CRACK500_20160222_114759_1_1081.jpg,CRACK500_20160222_114759_1_1081,0.5343298291721419,0.544392523364486,0.5990825688073395,0.010062694192344068,0.06475273963519756,41,2,2,2602,0
CRACK500_20160222_114759_1_361.jpg,CRACK500_20160222_114759_1_361,0.5910563836681789,0.5910563836681789,0.6413502109704642,0.0,0.050293827302285266,11,0,0,863,0
CRACK500_20160222_114759_1_721.jpg,CRACK500_20160222_114759_1_721,0.2785829307568438,0.3083197389885807,0.3188976377952756,0.02973680823173691,0.04031470703843176,11,2,2,605,0
CRACK500_20160222_114759_641_1.jpg,CRACK500_20160222_114759_641_1,0.5968608013217679,0.6134278565471226,0.8233695652173914,0.016567055225354732,0.22650876389562347,20,2,1,2493,0
CRACK500_20160222_114759_641_1081.jpg,CRACK500_20160222_114759_641_1081,0.4615016356818,0.474847805190644,0.5207988139879655,0.013346169508843986,0.05929717830616543,56,9,3,4520,0
CRACK500_20160222_114759_641_721.jpg,CRACK500_20160222_114759_641_721,0.57353080793696,0.5760612650089818,0.6274310151715711,0.002530457072021819,0.053900207234611086,42,6,1,3719,0
CRACK500_20160222_114806_1281_1.jpg,CRACK500_20160222_114806_1281_1,0.6437293309590435,0.6610651499482937,0.7528384279475983,0.017335818989250185,0.10910909698855475,85,12,3,6342,0
CRACK500_20160222_114806_1281_1081.jpg,CRACK500_20160222_114806_1281_1081,0.6043887924621869,0.6078111264598769,0.6785665622019349,0.003422333997689986,0.07417776973974799,34,1,3,4211,0
CRACK500_20160222_114806_1281_361.jpg,CRACK500_20160222_114806_1281_361,0.6285505302937949,0.643492903536204,0.7069190600522193,0.014942373242409102,0.07836852975842434,51,12,0,5591,0
CRACK500_20160222_114806_1281_721.jpg,CRACK500_20160222_114806_1281_721,0.6477430074771532,0.6498458088029156,0.7204153305848221,0.00210280132576246,0.07267232310766891,46,1,3,4436,0
CRACK500_20160222_115219_1281_361.jpg,CRACK500_20160222_115219_1281_361,0.7036764705882353,0.711839530332681,0.7777186918372773,0.008163059744445644,0.07404222124904192,47,6,0,4361,0
