cohort,map,physical_scenes,observations,ap_tol2_mean,ap_tol2_median,ap_tol2_ci95_low,ap_tol2_ci95_high,precision_top_p01_mean,precision_top_p01_median,precision_top_p01_ci95_low,precision_top_p01_ci95_high,skeleton_recall_top_p01_mean,skeleton_recall_top_p01_median,skeleton_recall_top_p01_ci95_low,skeleton_recall_top_p01_ci95_high,response_mass_near_gt_mean,response_mass_near_gt_median,response_mass_near_gt_ci95_low,response_mass_near_gt_ci95_high,active_fraction_010_mean,active_fraction_010_median,active_fraction_010_ci95_low,active_fraction_010_ci95_high
pooled_original,verified_frangi_consensus,30,30,0.17556388317206928,0.11971032710476176,0.11929507426185978,0.2412758701442025,0.30916334661354583,0.1733067729083665,0.19481739707835324,0.43545816733067727,0.39122230620280224,0.3500732370788868,0.28101429800698263,0.5043127829866816,0.43146225724679726,0.3754664808511734,0.3061247365696666,0.5579840376759724,0.013605442176870706,0.006845902423469349,0.008600260416666622,0.019195282605229545
pooled_original,verified_frangi_ofs,30,30,0.18612270321740682,0.1212938630546764,0.12394777988919632,0.256924661258503,0.3110225763612218,0.16932270916334655,0.19422144754316065,0.4391782868525895,0.3745500366355241,0.35418846341633536,0.2675784671291968,0.4855198981161415,0.4424958614477267,0.42153213918209076,0.31155355787137523,0.5730772435409017,0.013182265093537362,0.0049326371173469,0.007777938323766948,0.019553189439838383
pooled_original,verified_frangi_v2,30,30,0.1641554016670031,0.15841535326086414,0.12226951334055591,0.20689886807099042,0.32430278884462155,0.28187250996015933,0.21991699867197875,0.43599103585657367,0.453251665548,0.4398832329866812,0.352495371990377,0.5547979264733766,0.2166726511903107,0.1503045335412025,0.1379398017229202,0.3055792335576067,0.09078709608843534,0.0727937659438775,0.07268601190476184,0.10934477306547616
khanhha_original,black_tophat,24,24,0.1711758600396371,0.1834303023895249,0.1309343876893314,0.21110947655148873,0.35242363877822047,0.3147410358565737,0.2419488711819389,0.46746555444887117,0.474327757253878,0.4276519550909794,0.3572980302964417,0.5945693632460238,0.09462406754028048,0.08046102896332741,0.06037414135062132,0.13596880919552246,0.34931624016794216,0.34076052295918363,0.32941846782658374,0.3697927669602997
khanhha_original,derivative_pair,24,24,0.08053723421084963,0.0658896948381239,0.05746499174297514,0.10553014262687375,0.11694887118193888,0.1095617529880478,0.07370517928286847,0.16899070385126158,0.3119247263527813,0.3106832807843476,0.23318283942666065,0.3907317733167087,0.07375368371140208,0.048291249200701644,0.04318103841311914,0.10896174164760544,0.39112075494260196,0.40909000318877553,0.35285625847018487,0.41819034498565044
khanhha_original,frangi_relative,24,24,0.09706839117063029,0.07957864447976845,0.06707547155440911,0.1303244607524676,0.17695883134130144,0.046812749003983994,0.08955635790172639,0.272410358565737,0.2801954626745588,0.16737198476512904,0.15949580667124044,0.4039360115396786,0.0867677977463851,0.045636106282472555,0.05134561060306925,0.12649273825033253,0.08567675116921765,0.0809052136479591,0.06321498325892853,0.10885993801817598
khanhha_original,frangi_similarity_historical,24,24,0.3847715876157085,0.33980278583196677,0.27603854401582917,0.4968389683419144,0.44945219123505975,0.4671314741035857,0.29838977423638774,0.5977776394422311,0.2757016557753891,0.2227354226933705,0.18391798149172542,0.37340663138657176,0.2466254896329095,0.15568896383047098,0.15234496424673125,0.35246888980618674,0.1990875451743197,0.2097118144132653,0.16973696338887115,0.2266947635987988
khanhha_original,fusion_ofs_profile,24,24,0.2030251996547298,0.145850227577545,0.13630373544527039,0.2826843306088038,0.30851593625498,0.2141434262948207,0.18417787184594947,0.44264608233731734,0.390266303837382,0.29465546811945115,0.2632818238004527,0.5202919880124109,0.4520526690563808,0.4687386006116867,0.3151210314633014,0.5870014388967927,0.01179763897746594,0.00342793367346935,0.006672305152529707,0.01804325856319086
khanhha_original,fusion_precision,24,24,0.20171337655622845,0.14485822787744823,0.1353332062763659,0.2806193067125647,0.30519588313413015,0.2051792828685259,0.17853585657370516,0.4433121679946879,0.3949637974040718,0.296887610976594,0.2676075889209299,0.5266632470928052,0.4410764572676271,0.4473956972360611,0.30342275415702413,0.5743681622552685,0.013144564466411513,0.00408561862244895,0.007384776420333708,0.019908339312287353
khanhha_original,fusion_reflectance,24,24,0.20356548986993078,0.14581876205315208,0.13573974503400638,0.28465802818428393,0.3018758300132802,0.2091633466135458,0.17836777888446215,0.43941525564409023,0.39249462630838894,0.2924233252623083,0.26436478606243746,0.5240871576717249,0.43276059231720865,0.4203877747058868,0.2978914974024519,0.566871927016958,0.014689127604166616,0.0041254783163264495,0.008211408342633888,0.022194438077965513
khanhha_original,line_step_bic,24,24,0.15225835599246895,0.15225719805936,0.11234939939896899,0.19594815984393565,0.29150066401062413,0.27589641434262946,0.1899879648074369,0.4024734395750332,0.4295131871626262,0.3182972241029113,0.3076061465202716,0.5516691437914322,0.11746871979751931,0.0976964235305786,0.07512828914429213,0.16828311986464536,0.23190619021045913,0.2463827327806122,0.19819931756882436,0.2634902227492559
khanhha_original,ofs,24,24,0.21568124487140383,0.150864598916675,0.1423019672728888,0.30192245502059184,0.3116699867197875,0.2141434262948207,0.1857528220451527,0.4482175464807435,0.38834045562136194,0.28944713478611783,0.26246654247374535,0.517818573006161,0.473893982047836,0.5011667311191559,0.3321723019354977,0.6128200022542538,0.008034219547193834,0.00074736926020405,0.003647037428252504,0.01353410993303567
khanhha_original,ofs_reflectance,24,24,0.21718509593456478,0.15199604420054313,0.1422546447116756,0.307109773497668,0.30743691899070386,0.18027888446215135,0.17828477755644087,0.44422518260292165,0.38435210003722214,0.28755979448414337,0.2607094725892649,0.5077919039360902,0.4682534309104085,0.4991249293088913,0.32918273031245915,0.6097479880787431,0.008898676658163225,0.0007672991071428,0.0039825024247980055,0.015150109115911945
khanhha_original,paired_profile,24,24,0.132725582301414,0.142519887993596,0.10202708427098167,0.16276092619136862,0.2838645418326693,0.24800796812749,0.18177083333333333,0.39400937915006634,0.4279861324390247,0.3539186507936508,0.30483214251264307,0.5536461858253343,0.07253854593727732,0.0616767778992652,0.04845853592754181,0.09952113640708068,0.444644850127551,0.4513113839285714,0.4365325304926658,0.45232618682238523
khanhha_original,phase_symmetry,24,24,0.21827367415135274,0.18621508623281485,0.15513213376648716,0.2877072793167357,0.3410524568393094,0.31872509960159356,0.2283325033200531,0.45966550464807426,0.4962684572418722,0.5409663865546219,0.3744238231456911,0.6191518948064011,0.1071236778128271,0.07977129891514775,0.06716826702759132,0.156072491267696,0.3408933886054421,0.34472656249999994,0.33195528821880316,0.34929139014004035
khanhha_original,verified_frangi_bic,24,24,0.22831667056171895,0.26226877549840477,0.17082077625779934,0.28837950389425543,0.37524900398406374,0.33665338645418325,0.24385790172642763,0.5107943227091633,0.4313234014213207,0.45629306836203387,0.31413330824634933,0.5502825593623683,0.24686595029197633,0.18560521304607386,0.15012655887791573,0.3601554270620301,0.1122955529868197,0.109504544005102,0.08775510204081628,0.13624228133636263
khanhha_original,verified_frangi_consensus,24,24,0.20043026770819022,0.14984917490420485,0.13176446537513695,0.28098573534056925,0.30204183266932266,0.1603585657370518,0.17430071381142098,0.438496015936255,0.3765872168520915,0.29019118240516545,0.2515938784269494,0.4992485530984474,0.43972296595651034,0.4223034679889679,0.3009994879025423,0.5795979965633402,0.012408820950255061,0.0046137595663264495,0.0070501210738201205,0.018672149035395373
