name,with_evidence_iou,with_evidence_dice,with_evidence_precision,with_evidence_recall,with_evidence_components_pred,with_evidence_skeleton_covered,no_evidence_iou,no_evidence_dice,no_evidence_precision,no_evidence_recall,no_evidence_components_pred,no_evidence_skeleton_covered
CRACK500_20160328_154321_1281_1.jpg,0.733932,0.846553,0.906187,0.794282,1.000000,0.874396,0.733932,0.846553,0.906187,0.794282,1.000000,0.874396
CRACK500_20160328_154334_641_721.jpg,0.599198,0.749373,0.660992,0.865037,5.000000,0.846597,0.599198,0.749373,0.660992,0.865037,5.000000,0.846597
CRACK500_20160328_154352_1281_721.jpg,0.660228,0.795346,0.829538,0.763862,2.000000,0.815511,0.660228,0.795346,0.829538,0.763862,2.000000,0.815511
CRACK500_20160328_154356_1921_721.jpg,0.562947,0.720366,0.718869,0.721869,3.000000,0.882519,0.562947,0.720366,0.718869,0.721869,3.000000,0.882519
CRACK500_20160328_154429_641_721.jpg,0.706579,0.828065,0.838051,0.818315,5.000000,0.922636,0.706579,0.828065,0.838051,0.818315,5.000000,0.922636
CRACK500_20160328_154454_1_721.jpg,0.554430,0.713355,0.919395,0.582757,1.000000,0.590164,0.554430,0.713355,0.919395,0.582757,1.000000,0.590164
CRACK500_20160328_154454_721_1.jpg,0.732992,0.845926,0.785410,0.916546,1.000000,0.874016,0.732992,0.845926,0.785410,0.916546,1.000000,0.874016
CRACK500_20160328_154535_1281_721.jpg,0.700129,0.823619,0.802621,0.845744,1.000000,0.879121,0.700129,0.823619,0.802621,0.845744,1.000000,0.879121
CRACK500_20160328_154535_641_721.jpg,0.723155,0.839338,0.775595,0.914498,2.000000,0.914557,0.723155,0.839338,0.775595,0.914498,2.000000,0.914557
CRACK500_20160329_093924_1921_721.jpg,0.761489,0.864597,0.930571,0.807357,1.000000,0.958525,0.761489,0.864597,0.930571,0.807357,1.000000,0.958525
CRACK500_20160329_094003_641_361.jpg,0.621415,0.766509,0.761294,0.771797,1.000000,0.754448,0.621415,0.766509,0.761294,0.771797,1.000000,0.754448
CRACK500_20160329_094010_1281_361.jpg,0.835728,0.910514,0.874664,0.949428,1.000000,0.964041,0.835728,0.910514,0.874664,0.949428,1.000000,0.964041
CRACK500_20160329_094010_1_361.jpg,0.790993,0.883301,0.804474,0.979255,3.000000,0.977543,0.790993,0.883301,0.804474,0.979255,3.000000,0.977543
CRACK500_20160329_094010_641_721.jpg,0.792190,0.884047,0.798603,0.989964,1.000000,0.962712,0.792190,0.884047,0.798603,0.989964,1.000000,0.962712
CRACK500_20160329_094025_1921_361.jpg,0.727940,0.842553,0.797245,0.893320,2.000000,0.925501,0.727940,0.842553,0.797245,0.893320,2.000000,0.925501
CRACK500_20160329_094025_1_721.jpg,0.623154,0.767831,0.952080,0.643332,1.000000,0.907718,0.623154,0.767831,0.952080,0.643332,1.000000,0.907718
CRACK500_20160329_094055_1_721.jpg,0.526712,0.689995,0.731178,0.653205,2.000000,0.600000,0.526712,0.689995,0.731178,0.653205,2.000000,0.600000
CRACK500_20160329_094452_1_721.jpg,0.748354,0.856067,0.918242,0.801778,1.000000,0.900685,0.748354,0.856067,0.918242,0.801778,1.000000,0.900685
CRACK500_20160329_094459_1281_1.jpg,0.678682,0.808589,0.968101,0.694206,1.000000,0.892788,0.678682,0.808589,0.968101,0.694206,1.000000,0.892788
CRACK500_20160329_094459_641_361.jpg,0.361092,0.530591,0.525551,0.535730,2.000000,0.656051,0.361092,0.530591,0.525551,0.535730,2.000000,0.656051
CRACK500_20160329_094512_1281_1081.jpg,0.674836,0.805853,0.769081,0.846318,1.000000,0.946128,0.674836,0.805853,0.769081,0.846318,1.000000,0.946128
CRACK500_20160329_094512_1281_721.jpg,0.688718,0.815670,0.767425,0.870387,2.000000,0.911435,0.688718,0.815670,0.767425,0.870387,2.000000,0.911435
CRACK500_20160329_094512_1921_721.jpg,0.778466,0.875435,0.821581,0.936845,1.000000,0.956989,0.778466,0.875435,0.821581,0.936845,1.000000,0.956989
CRACK500_20160329_094527_1_361.jpg,0.744922,0.853817,0.792773,0.925045,1.000000,0.864000,0.744922,0.853817,0.792773,0.925045,1.000000,0.864000
CRACK500_20160329_101342_1281_721.jpg,0.704565,0.826680,0.732711,0.948297,1.000000,0.984615,0.704565,0.826680,0.732711,0.948297,1.000000,0.984615
CRACK500_20160329_101342_641_721.jpg,0.783066,0.878337,0.914915,0.844571,1.000000,0.864130,0.783066,0.878337,0.914915,0.844571,1.000000,0.864130
CRACK500_20160329_101347_1921_721.jpg,0.716747,0.835006,0.847678,0.822707,1.000000,0.984991,0.716747,0.835006,0.847678,0.822707,1.000000,0.984991
CRACK500_20160329_101503_641_721.jpg,0.668383,0.801235,0.739767,0.873843,4.000000,0.921187,0.668383,0.801235,0.739767,0.873843,4.000000,0.921187
CRACK500_20160329_101511_1921_361.jpg,0.026837,0.052270,0.029808,0.212121,10.000000,0.195876,0.026837,0.052270,0.029808,0.212121,10.000000,0.195876
CRACK500_20160329_103609_1281_721.jpg,0.640584,0.780922,0.721757,0.850652,1.000000,0.752193,0.640584,0.780922,0.721757,0.850652,1.000000,0.752193
CRACK500_20160329_103609_1921_721.jpg,0.405782,0.577304,0.467830,0.753665,7.000000,0.802564,0.405782,0.577304,0.467830,0.753665,7.000000,0.802564
CRACK500_20160329_103609_1_721.jpg,0.630543,0.773415,0.686240,0.885961,2.000000,0.978836,0.630543,0.773415,0.686240,0.885961,2.000000,0.978836
CRACK500_20160329_103609_641_361.jpg,0.615102,0.761688,0.779267,0.744885,1.000000,0.844765,0.615102,0.761688,0.779267,0.744885,1.000000,0.844765
CRACK500_20160329_103626_1281_721.jpg,0.640927,0.781177,0.728810,0.841652,2.000000,0.929856,0.640927,0.781177,0.728810,0.841652,2.000000,0.929856
CRACK500_20160329_103626_641_721.jpg,0.527818,0.690944,0.668440,0.715015,1.000000,0.795148,0.527818,0.690944,0.668440,0.715015,1.000000,0.795148
CRACK500_20160329_103800_361_641.jpg,0.620719,0.765980,0.981158,0.628208,3.000000,0.677966,0.620719,0.765980,0.981158,0.628208,3.000000,0.677966
CRACK500_20160329_103807_721_1281.jpg,0.473928,0.643081,0.670833,0.617534,1.000000,0.695312,0.473928,0.643081,0.670833,0.617534,1.000000,0.695312
CRACK500_20160329_104031_1281_721.jpg,0.615610,0.762078,0.650997,0.918865,1.000000,0.981073,0.615610,0.762078,0.650997,0.918865,1.000000,0.981073
CRACK500_20160329_104031_1921_721.jpg,0.527590,0.690748,0.897858,0.561277,1.000000,0.767857,0.527590,0.690748,0.897858,0.561277,1.000000,0.767857
CRACK500_20160329_104031_641_1081.jpg,0.815961,0.898655,0.913227,0.884540,1.000000,0.924497,0.815961,0.898655,0.913227,0.884540,1.000000,0.924497
CRACK500_20160329_104035_1921_721.jpg,0.481286,0.649822,0.487397,0.974609,2.000000,0.957447,0.481286,0.649822,0.487397,0.974609,2.000000,0.957447
CRACK500_20160329_104035_641_1.jpg,0.816411,0.898928,0.912629,0.885631,1.000000,0.921260,0.816411,0.898928,0.912629,0.885631,1.000000,0.921260
CRACK500_20160329_104107_1921_721.jpg,0.588132,0.740659,0.779012,0.705904,6.000000,0.746491,0.588132,0.740659,0.779012,0.705904,6.000000,0.746491
CRACK500_20160329_104107_1_721.jpg,0.672422,0.804130,0.848390,0.764259,5.000000,0.805263,0.672422,0.804130,0.848390,0.764259,5.000000,0.805263
CRACK500_20160329_104111_1281_721.jpg,0.757075,0.861745,0.808729,0.922200,1.000000,0.977059,0.757075,0.861745,0.808729,0.922200,1.000000,0.977059
CRACK500_20160329_104117_1281_361.jpg,0.728992,0.843257,0.847855,0.838708,1.000000,0.890205,0.728992,0.843257,0.847855,0.838708,1.000000,0.890205
CRACK500_20160329_104117_1921_361.jpg,0.696768,0.821288,0.758352,0.895616,2.000000,0.897172,0.696768,0.821288,0.758352,0.895616,2.000000,0.897172
CRACK500_20160329_104120_1921_721.jpg,0.623536,0.768121,0.687990,0.869379,6.000000,0.835366,0.623536,0.768121,0.687990,0.869379,6.000000,0.835366
CRACK500_20160329_104120_1_361.jpg,0.625076,0.769288,0.832707,0.714846,3.000000,0.743802,0.625076,0.769288,0.832707,0.714846,3.000000,0.743802
CRACK500_20160329_104120_1_721.jpg,0.661351,0.796161,0.817513,0.775895,1.000000,0.787325,0.661351,0.796161,0.817513,0.775895,1.000000,0.787325
CRACK500_20160329_104120_641_721.jpg,0.703816,0.826164,0.835818,0.816731,1.000000,0.774034,0.703816,0.826164,0.835818,0.816731,1.000000,0.774034
CRACK500_20160329_104152_1_721.jpg,0.663699,0.797860,0.751336,0.850526,6.000000,0.894578,0.663699,0.797860,0.751336,0.850526,6.000000,0.894578
CRACK500_20160329_104152_641_721.jpg,0.730785,0.844455,0.808602,0.883635,1.000000,0.888889,0.730785,0.844455,0.808602,0.883635,1.000000,0.888889
CRACK500_20160329_104205_1921_361.jpg,0.376573,0.547116,0.918962,0.389508,1.000000,0.355906,0.376573,0.547116,0.918962,0.389508,1.000000,0.355906
CRACK500_20160329_111111_1921_361.jpg,0.708961,0.829699,0.825451,0.833990,1.000000,0.956311,0.708961,0.829699,0.825451,0.833990,1.000000,0.956311
CRACK500_20160329_115529_1_721.jpg,0.725516,0.840927,0.845609,0.836296,3.000000,0.756236,0.725516,0.840927,0.845609,0.836296,3.000000,0.756236
CRACK500_20160329_115531_641_721.jpg,0.514170,0.679144,0.526908,0.955092,5.000000,0.960742,0.514170,0.679144,0.526908,0.955092,5.000000,0.960742
CRACK500_20160330_160957_1921_1081.jpg,0.733107,0.846003,0.896926,0.800551,3.000000,0.930543,0.733107,0.846003,0.896926,0.800551,3.000000,0.930543
CRACK500_20160330_160957_1_721.jpg,0.585533,0.738594,0.715729,0.762969,1.000000,0.847042,0.585533,0.738594,0.715729,0.762969,1.000000,0.847042
CRACK500_20160330_163725_1921_361.jpg,0.744898,0.853801,0.809505,0.903226,1.000000,0.980198,0.744898,0.853801,0.809505,0.903226,1.000000,0.980198
CRACK500_20160330_163725_641_1081.jpg,0.718782,0.836386,0.772946,0.911169,1.000000,0.997106,0.718782,0.836386,0.772946,0.911169,1.000000,0.997106
CRACK500_20160330_163946_641_361.jpg,0.762769,0.865421,0.913730,0.821964,4.000000,0.806480,0.762769,0.865421,0.913730,0.821964,4.000000,0.806480
CRACK500_20160330_164743_1_361.jpg,0.680155,0.809634,0.812452,0.806836,2.000000,0.855823,0.680155,0.809634,0.812452,0.806836,2.000000,0.855823
CRACK500_20160330_164743_641_361.jpg,0.641757,0.781793,0.705615,0.876410,1.000000,0.849711,0.641757,0.781793,0.705615,0.876410,1.000000,0.849711
CRACK500_20160330_165325_1921_361.jpg,0.519629,0.683890,0.870427,0.563194,7.000000,0.671044,0.519629,0.683890,0.870427,0.563194,7.000000,0.671044
CRACK500_20160330_165325_1921_721.jpg,0.584918,0.738105,0.826431,0.666837,2.000000,0.811206,0.584918,0.738105,0.826431,0.666837,2.000000,0.811206
CRACK500_20160330_165325_1_721.jpg,0.535396,0.697405,0.693797,0.701050,3.000000,0.843049,0.535396,0.697405,0.693797,0.701050,3.000000,0.843049
CRACK500_20160330_165333_1921_1081.jpg,0.205279,0.340633,0.997151,0.205399,5.000000,0.316770,0.205279,0.340633,0.997151,0.205399,5.000000,0.316770
CRACK500_20160330_165333_1_721.jpg,0.618986,0.764659,0.726901,0.806554,2.000000,0.759712,0.618986,0.764659,0.726901,0.806554,2.000000,0.759712
CRACK500_20160330_165644_641_1081.jpg,0.286924,0.445907,0.733333,0.320348,1.000000,0.305556,0.286924,0.445907,0.733333,0.320348,1.000000,0.305556
CRACK500_20160330_170014_641_361.jpg,0.540322,0.701570,0.597043,0.850464,4.000000,0.874545,0.540322,0.701570,0.597043,0.850464,4.000000,0.874545
CRACK500_20160330_170014_641_721.jpg,0.152876,0.265207,0.248569,0.284233,3.000000,0.439560,0.152876,0.265207,0.248569,0.284233,3.000000,0.439560
CRACK500_20160330_170114_1281_361.jpg,0.733333,0.846154,0.775148,0.931480,1.000000,1.000000,0.733333,0.846154,0.775148,0.931480,1.000000,1.000000
CRACK500_20160330_170114_641_721.jpg,0.610596,0.758224,0.696952,0.831307,4.000000,0.909539,0.610596,0.758224,0.696952,0.831307,4.000000,0.909539
CRACK500_20160330_170302_1_721.jpg,0.666875,0.800150,0.747641,0.860592,2.000000,0.828437,0.666875,0.800150,0.747641,0.860592,2.000000,0.828437
CRACK500_20160330_170308_1281_361.jpg,0.787167,0.880910,0.864688,0.897753,1.000000,0.988655,0.787167,0.880910,0.864688,0.897753,1.000000,0.988655
CRACK500_20160330_170308_1921_1081.jpg,0.759781,0.863495,0.899843,0.829970,3.000000,0.918534,0.759781,0.863495,0.899843,0.829970,3.000000,0.918534
CRACK500_20160330_170308_1921_361.jpg,0.777138,0.874595,0.962875,0.801143,1.000000,0.895299,0.777138,0.874595,0.962875,0.801143,1.000000,0.895299
CRACK500_20160330_170308_1921_721.jpg,0.670704,0.802900,0.900512,0.724379,5.000000,0.822153,0.670704,0.802900,0.900512,0.724379,5.000000,0.822153
CRACK500_20160330_170501_1_721.jpg,0.830427,0.907359,0.913405,0.901392,1.000000,0.956576,0.830427,0.907359,0.913405,0.901392,1.000000,0.956576
CRACK500_20160330_170504_641_721.jpg,0.776508,0.874196,0.889967,0.858974,2.000000,0.979429,0.776508,0.874196,0.889967,0.858974,2.000000,0.979429
CRACK500_20160330_170848_641_361.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CRACK500_20160330_172305_1_1081.jpg,0.664157,0.798190,0.741040,0.864892,1.000000,0.949509,0.664157,0.798190,0.741040,0.864892,1.000000,0.949509
CRACK500_20160330_172305_1_721.jpg,0.752058,0.858485,0.856875,0.860101,2.000000,0.969072,0.752058,0.858485,0.856875,0.860101,2.000000,0.969072
CRACK500_20160330_172309_1_721.jpg,0.791617,0.883690,0.945040,0.829820,1.000000,0.919643,0.791617,0.883690,0.945040,0.829820,1.000000,0.919643
CRACK500_20160402_150105_1_1.jpg,0.747174,0.855294,0.839895,0.871268,1.000000,0.929927,0.747174,0.855294,0.839895,0.871268,1.000000,0.929927
CRACK500_20160402_150110_1281_361.jpg,0.717117,0.835257,0.912316,0.770202,1.000000,0.883281,0.717117,0.835257,0.912316,0.770202,1.000000,0.883281
CRACK500_20160402_150110_1921_361.jpg,0.284645,0.443149,0.303519,0.820705,1.000000,0.927928,0.284645,0.443149,0.303519,0.820705,1.000000,0.927928
CRACK500_20160402_150110_641_721.jpg,0.787016,0.880816,0.883273,0.878372,1.000000,0.949612,0.787016,0.880816,0.883273,0.878372,1.000000,0.949612
CRACK500_20160402_150300_1281_721.jpg,0.717609,0.835591,0.844961,0.826426,1.000000,0.843507,0.717609,0.835591,0.844961,0.826426,1.000000,0.843507
CRACK500_20160402_150314_641_361.jpg,0.789446,0.882336,0.940255,0.831139,1.000000,0.943284,0.789446,0.882336,0.940255,0.831139,1.000000,0.943284
CRACK500_20160402_150317_641_361.jpg,0.869431,0.930156,0.926545,0.933795,1.000000,0.952229,0.869431,0.930156,0.926545,0.933795,1.000000,0.952229
CRACK500_20160402_150317_641_721.jpg,0.832395,0.908533,0.887322,0.930782,4.000000,0.869814,0.832395,0.908533,0.887322,0.930782,4.000000,0.869814
CRACK500_20160402_150938_641_361.jpg,0.794762,0.885646,0.912834,0.860031,3.000000,0.941860,0.794762,0.885646,0.912834,0.860031,3.000000,0.941860
CRACK500_20160402_150938_641_721.jpg,0.847662,0.917551,0.884192,0.953525,1.000000,0.981455,0.847662,0.917551,0.884192,0.953525,1.000000,0.981455
CRACK500_20160402_151049_641_721.jpg,0.890695,0.942188,0.930460,0.954214,1.000000,0.989418,0.890695,0.942188,0.930460,0.954214,1.000000,0.989418
CRACK500_20160402_151054_1281_361.jpg,0.895264,0.944738,0.899928,0.994244,1.000000,0.994764,0.895264,0.944738,0.899928,0.994244,1.000000,0.994764
CRACK500_20160402_151054_641_721.jpg,0.833422,0.909144,0.935288,0.884421,1.000000,0.778917,0.833422,0.909144,0.935288,0.884421,1.000000,0.778917
CRACK500_20160402_151837_1921_721.jpg,0.775083,0.873292,0.782400,0.988078,2.000000,0.975000,0.775083,0.873292,0.782400,0.988078,2.000000,0.975000
CRACK500_20160405_171219_1281_721.jpg,0.670722,0.802913,0.901361,0.723852,6.000000,0.723295,0.670722,0.802913,0.901361,0.723852,6.000000,0.723295
CRACK500_20160405_171219_641_721.jpg,0.260839,0.413755,0.925447,0.266438,7.000000,0.233449,0.260839,0.413755,0.925447,0.266438,7.000000,0.233449
CRACK500_20160405_171333_1281_361.jpg,0.043866,0.084045,0.098765,0.073143,3.000000,0.169492,0.043866,0.084045,0.098765,0.073143,3.000000,0.169492
CRACK500_20160405_171336_641_361.jpg,0.874864,0.933256,0.921866,0.944930,2.000000,0.909836,0.874864,0.933256,0.921866,0.944930,2.000000,0.909836
CRACK500_20160405_171348_1921_721.jpg,0.732762,0.845773,0.901480,0.796550,2.000000,0.679811,0.732762,0.845773,0.901480,0.796550,2.000000,0.679811
CRACK500_20160405_171431_641_1.jpg,0.774610,0.872992,0.916287,0.833604,1.000000,0.899861,0.774610,0.872992,0.916287,0.833604,1.000000,0.899861
CRACK500_20160405_171431_641_361.jpg,0.779765,0.876256,0.916153,0.839689,1.000000,0.894142,0.779765,0.876256,0.916153,0.839689,1.000000,0.894142
CRACK500_20160405_171453_1281_361.jpg,0.784335,0.879134,0.899031,0.860099,3.000000,0.875097,0.784335,0.879134,0.899031,0.860099,3.000000,0.875097
CRACK500_20160405_171453_1_721.jpg,0.795485,0.886095,0.894166,0.878169,4.000000,0.784153,0.795485,0.886095,0.894166,0.878169,4.000000,0.784153
CRACK500_20160405_171453_641_361.jpg,0.780263,0.876570,0.855019,0.899237,1.000000,0.900929,0.780263,0.876570,0.855019,0.899237,1.000000,0.900929
CRACK500_20160405_171456_1_361.jpg,0.868696,0.929735,0.960376,0.900989,1.000000,0.868421,0.868696,0.929735,0.960376,0.900989,1.000000,0.868421
CRACK500_20160405_171712_1281_1.jpg,0.460616,0.630715,0.627087,0.634384,2.000000,0.662338,0.460616,0.630715,0.627087,0.634384,2.000000,0.662338
CRACK500_20160405_171712_1281_361.jpg,0.625675,0.769742,0.920083,0.661631,7.000000,0.692255,0.625675,0.769742,0.920083,0.661631,7.000000,0.692255
CRACK500_20160405_171712_1921_1.jpg,0.788558,0.881781,0.932508,0.836287,1.000000,0.842756,0.788558,0.881781,0.932508,0.836287,1.000000,0.842756
CRACK500_20160405_171716_1921_721.jpg,0.669810,0.802259,0.881000,0.736439,4.000000,0.807302,0.669810,0.802259,0.881000,0.736439,4.000000,0.807302
CRACK500_20160405_171723_1281_361.jpg,0.674386,0.805532,0.950730,0.698809,1.000000,0.746835,0.674386,0.805532,0.950730,0.698809,1.000000,0.746835
CRACK500_20160405_172849_1921_1.jpg,0.606748,0.755250,0.754990,0.755510,2.000000,0.712891,0.606748,0.755250,0.754990,0.755510,2.000000,0.712891
CRACK500_20160405_172854_1921_1.jpg,0.358568,0.527862,0.763409,0.403396,1.000000,0.552500,0.358568,0.527862,0.763409,0.403396,1.000000,0.552500
CRACK500_20160405_172908_1281_1.jpg,0.053703,0.101932,0.237288,0.064907,16.000000,0.038251,0.053703,0.101932,0.237288,0.064907,16.000000,0.038251
CRACK500_20160407_163125_1_721.jpg,0.789295,0.882241,0.947143,0.825664,1.000000,0.867347,0.789295,0.882241,0.947143,0.825664,1.000000,0.867347
CRACK500_20160407_163257_1281_721.jpg,0.774501,0.872923,0.884996,0.861175,1.000000,0.978916,0.774501,0.872923,0.884996,0.861175,1.000000,0.978916
CRACK500_20160407_163257_641_361.jpg,0.764250,0.866374,0.851233,0.882063,1.000000,0.980736,0.764250,0.866374,0.851233,0.882063,1.000000,0.980736
CRACK500_20160407_163515_1281_721.jpg,0.784460,0.879213,0.833704,0.929977,3.000000,0.937318,0.784460,0.879213,0.833704,0.929977,3.000000,0.937318
CRACK500_20160407_163515_1_361.jpg,0.805252,0.892121,0.908211,0.876592,1.000000,0.902439,0.805252,0.892121,0.908211,0.876592,1.000000,0.902439
CRACK500_20160407_163522_1921_721.jpg,0.700924,0.824169,0.961703,0.721050,1.000000,0.878272,0.700924,0.824169,0.961703,0.721050,1.000000,0.878272
CRACK500_20160407_163522_641_721.jpg,0.629337,0.772507,0.649082,0.953891,2.000000,0.939394,0.629337,0.772507,0.649082,0.953891,2.000000,0.939394
CRACK500_20160407_165001_641_1081.jpg,0.354296,0.523218,0.440205,0.644815,9.000000,0.606987,0.354296,0.523218,0.440205,0.644815,9.000000,0.606987
CRACK500_20160407_165009_1281_721.jpg,0.695640,0.820505,0.936100,0.730320,1.000000,0.842424,0.695640,0.820505,0.936100,0.730320,1.000000,0.842424
CRACK500_20160407_165009_1_721.jpg,0.667717,0.800756,0.846713,0.759531,1.000000,0.861314,0.667717,0.800756,0.846713,0.759531,1.000000,0.861314
CRACK500_20160407_165210_1921_721.jpg,0.863476,0.926737,0.934996,0.918622,1.000000,0.949320,0.863476,0.926737,0.934996,0.918622,1.000000,0.949320
CRACK500_20160415_191330_1921_361.jpg,0.780007,0.876409,0.833267,0.924262,2.000000,0.968504,0.780007,0.876409,0.833267,0.924262,2.000000,0.968504
CRACK500_20160415_191330_641_721.jpg,0.800060,0.888926,0.937131,0.845438,1.000000,0.993322,0.800060,0.888926,0.937131,0.845438,1.000000,0.993322
CRACK500_IMG_2931_1297_485.jpg,0.653484,0.790433,0.696787,0.913158,2.000000,0.855769,0.653484,0.790433,0.696787,0.913158,2.000000,0.855769
CRACK500_IMG_2931_1297_969.jpg,0.862545,0.926200,0.896793,0.957603,1.000000,0.997895,0.862545,0.926200,0.896793,0.957603,1.000000,0.997895
CRACK500_IMG_2931_1945_485.jpg,0.821184,0.901813,0.918466,0.885753,3.000000,0.899614,0.821184,0.901813,0.918466,0.885753,3.000000,0.899614
CRACK500_IMG_2931_1945_969.jpg,0.795335,0.886002,0.838722,0.938930,1.000000,0.975535,0.795335,0.886002,0.838722,0.938930,1.000000,0.975535
CRACK500_IMG_2931_1_485.jpg,0.837077,0.911314,0.900713,0.922167,1.000000,0.968067,0.837077,0.911314,0.900713,0.922167,1.000000,0.968067
CRACK500_IMG_2932_1297_969.jpg,0.786868,0.880723,0.822001,0.948481,1.000000,0.997930,0.786868,0.880723,0.822001,0.948481,1.000000,0.997930
CRACK500_IMG_2933_649_969.jpg,0.779581,0.876140,0.818019,0.943152,3.000000,0.891892,0.779581,0.876140,0.818019,0.943152,3.000000,0.891892
CRACK500_IMG_2934_649_969.jpg,0.788048,0.881462,0.825916,0.945018,1.000000,0.981424,0.788048,0.881462,0.825916,0.945018,1.000000,0.981424
CRACK500_IMG_2935_649_969.jpg,0.832121,0.908369,0.867467,0.953319,2.000000,0.975221,0.832121,0.908369,0.867467,0.953319,2.000000,0.975221
CRACK500_IMG_2937_1297_969.jpg,0.745297,0.854063,0.819737,0.891389,4.000000,0.865031,0.745297,0.854063,0.819737,0.891389,4.000000,0.865031
CRACK500_IMG_2938_1297_969.jpg,0.804314,0.891545,0.821609,0.974496,1.000000,0.962025,0.804314,0.891545,0.821609,0.974496,1.000000,0.962025
CRACK500_IMG_2942_649_485.jpg,0.263706,0.417353,0.266579,0.960731,2.000000,0.995098,0.263706,0.417353,0.266579,0.960731,2.000000,0.995098
cracktree200_6201.jpg,0.010526,0.020833,0.200000,0.010989,24.000000,0.011034,0.010526,0.020833,0.200000,0.010989,24.000000,0.011034
cracktree200_6203.jpg,0.005319,0.010582,0.444444,0.005355,6.000000,0.005355,0.005319,0.010582,0.444444,0.005355,6.000000,0.005355
cracktree200_6234.jpg,0.005025,0.010000,0.272727,0.005093,7.000000,0.005093,0.005025,0.010000,0.272727,0.005093,7.000000,0.005093
cracktree200_6243.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6247.jpg,0.127527,0.226207,0.206030,0.250765,26.000000,0.250765,0.127527,0.226207,0.206030,0.250765,26.000000,0.250765
cracktree200_6258.jpg,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000
cracktree200_6259.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6261.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6266.jpg,0.176688,0.300314,0.263448,0.349177,38.000000,0.349908,0.176688,0.300314,0.263448,0.349177,38.000000,0.349908
cracktree200_6268.jpg,0.003781,0.007533,0.153846,0.003861,10.000000,0.003868,0.003781,0.007533,0.153846,0.003861,10.000000,0.003868
cracktree200_6278.jpg,0.018141,0.035635,0.205128,0.019512,18.000000,0.019512,0.018141,0.035635,0.205128,0.019512,18.000000,0.019512
cracktree200_6281.jpg,0.002179,0.004348,0.285714,0.002191,3.000000,0.002198,0.002179,0.004348,0.285714,0.002191,3.000000,0.002198
cracktree200_6297.jpg,0.012433,0.024561,0.304348,0.012797,17.000000,0.012821,0.012433,0.024561,0.304348,0.012797,17.000000,0.012821
cracktree200_6298.jpg,0.198842,0.331723,0.294286,0.380074,32.000000,0.380074,0.198842,0.331723,0.294286,0.380074,32.000000,0.380074
cracktree200_6301.jpg,0.173333,0.295455,0.217472,0.460630,34.000000,0.460630,0.173333,0.295455,0.217472,0.460630,34.000000,0.460630
cracktree200_6310.jpg,0.099315,0.180685,0.284314,0.132420,27.000000,0.132420,0.099315,0.180685,0.284314,0.132420,27.000000,0.132420
cracktree200_6321.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6327.jpg,0.001876,0.003745,0.142857,0.001898,6.000000,0.001905,0.001876,0.003745,0.142857,0.001898,6.000000,0.001905
cracktree200_6328.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6329.jpg,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000
cracktree200_6330.jpg,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000
cracktree200_6334.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cracktree200_6340.jpg,0.016296,0.032070,0.268293,0.017054,18.000000,0.017915,0.016296,0.032070,0.268293,0.017054,18.000000,0.017915
cracktree200_6351.jpg,0.019964,0.039146,0.366667,0.020677,15.000000,0.020755,0.019964,0.039146,0.366667,0.020677,15.000000,0.020755
cracktree200_6623.jpg,0.011457,0.022654,0.500000,0.011589,8.000000,0.011628,0.011457,0.022654,0.500000,0.011589,8.000000,0.011628
cracktree200_6635.jpg,0.042296,0.081159,0.274510,0.047619,35.000000,0.047700,0.042296,0.081159,0.274510,0.047619,35.000000,0.047700
cracktree200_6645.jpg,0.077821,0.144404,0.314961,0.093677,40.000000,0.093677,0.077821,0.144404,0.314961,0.093677,40.000000,0.093677
cracktree200_6647.jpg,0.005660,0.011257,0.272727,0.005747,8.000000,0.005769,0.005660,0.011257,0.272727,0.005747,8.000000,0.005769
cracktree200_6658.jpg,0.079108,0.146617,0.330508,0.094203,38.000000,0.094203,0.079108,0.146617,0.330508,0.094203,38.000000,0.094203
cracktree200_6710.jpg,0.051929,0.098731,0.402299,0.056270,44.000000,0.056361,0.051929,0.098731,0.402299,0.056270,44.000000,0.056361
