name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
CRACK500_20160302_155914_1081_641,0.091036,0.091036,0.094469,0.714712,0.166879,0.117504,0.134337,0.141374,0.729622,0.236855,0.137441,0.172093,0.182893,0.744533,0.293651,0.154893,0.205607,0.219682,0.762425,0.341085,0.181650,0.252366,0.270135,0.793241,0.403023,0.210596,0.276976,0.293260,0.833002,0.433800
CRACK500_20160302_155919_1281_721,0.767479,0.767479,0.791231,0.962358,0.868445,0.795985,0.851563,0.870911,0.974575,0.919831,0.816034,0.907763,0.923850,0.981179,0.951652,0.836916,0.952076,0.963893,0.987287,0.975450,0.867568,0.990103,0.994842,0.995212,0.995027,0.898692,0.999670,1.000000,0.999670,0.999835
CRACK500_20160302_155919_641_1,0.204618,0.204618,0.211110,0.869360,0.339723,0.229773,0.249533,0.257358,0.891396,0.399402,0.250754,0.289851,0.298318,0.910808,0.449433,0.272380,0.335032,0.343993,0.927859,0.501909,0.310008,0.409564,0.417697,0.954617,0.581121,0.354509,0.477980,0.482737,0.979801,0.646802
CRACK500_20160302_155919_641_1081,0.564993,0.564993,0.577643,0.962687,0.722039,0.635721,0.735441,0.745562,0.981876,0.847555,0.686149,0.862520,0.872061,0.987473,0.926186,0.729509,0.945234,0.952983,0.991471,0.971846,0.789821,0.993835,0.996482,0.997335,0.996908,0.837204,0.999467,1.000000,0.999467,0.999733
CRACK500_20160302_155925_1281_361,0.611714,0.611714,0.622178,0.973241,0.759085,0.644667,0.699686,0.706673,0.986065,0.823312,0.667110,0.767130,0.771875,0.992049,0.868221,0.686007,0.825479,0.828770,0.995212,0.904397,0.715168,0.887494,0.888506,0.998718,0.940394,0.742812,0.902060,0.902060,1.000000,0.948509
CRACK500_20160302_155925_641_361,0.472639,0.472639,0.480340,0.967190,0.641893,0.520788,0.574734,0.578817,0.987874,0.729944,0.554757,0.651377,0.653206,0.995720,0.788890,0.579462,0.720140,0.720510,0.999287,0.837304,0.623695,0.800567,0.800567,1.000000,0.889239,0.667154,0.838115,0.838115,1.000000,0.911929
CRACK500_20160302_160033_641_361,0.484720,0.484720,0.761437,0.571513,0.652945,0.494548,0.513795,0.798035,0.590589,0.678817,0.502730,0.537340,0.823789,0.607122,0.699051,0.514286,0.562325,0.848639,0.625011,0.719857,0.535901,0.605827,0.891901,0.653836,0.754536,0.561880,0.656807,0.938100,0.686562,0.792859
CRACK500_20160303_091830_361_1281,0.635481,0.635481,0.660247,0.944264,0.777118,0.691758,0.723735,0.743628,0.964355,0.839729,0.734225,0.793445,0.809108,0.976183,0.884828,0.772080,0.854499,0.867452,0.982826,0.921542,0.821517,0.928567,0.938711,0.988496,0.962961,0.864683,0.970875,0.975190,0.995463,0.985222
CRACK500_20160303_092627_641_721,0.641886,0.641886,0.652502,0.975282,0.781889,0.684435,0.743253,0.748168,0.991239,0.852720,0.715083,0.817866,0.819971,0.996871,0.899809,0.743617,0.881657,0.882144,0.999374,0.937107,0.783856,0.945991,0.945991,1.000000,0.972246,0.816127,0.967553,0.967553,1.000000,0.983509
CRACK500_20160303_092806_1281_721,0.723843,0.723843,0.742518,0.966420,0.839802,0.763950,0.840960,0.853973,0.982203,0.913611,0.790089,0.916586,0.924923,0.990262,0.956478,0.814326,0.969915,0.972136,0.997649,0.984728,0.852504,0.995614,0.995614,1.000000,0.997802,0.885059,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092806_1_721,0.625992,0.625992,0.639959,0.966309,0.769982,0.694906,0.773423,0.780595,0.988259,0.872237,0.742482,0.873466,0.876606,0.995916,0.932460,0.780259,0.937685,0.938134,0.999490,0.967840,0.833091,0.984787,0.984787,1.000000,0.992335,0.878172,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092839_1281_361,0.303644,0.303644,0.378420,0.605778,0.465839,0.335299,0.354558,0.433728,0.660143,0.523503,0.363995,0.403985,0.483602,0.710469,0.575484,0.393612,0.463473,0.541432,0.762970,0.633388,0.449346,0.558884,0.631089,0.830071,0.717031,0.529032,0.649791,0.714341,0.877912,0.787725
CRACK500_20160303_092839_1281_721,0.388571,0.388571,0.779517,0.436550,0.559670,0.438289,0.453500,0.830241,0.499850,0.624011,0.481305,0.514403,0.867453,0.558285,0.679348,0.527064,0.585017,0.901662,0.624887,0.738184,0.598677,0.712978,0.951850,0.739655,0.832443,0.669144,0.847384,0.987882,0.856285,0.917388
CRACK500_20160303_092839_641_721,0.404127,0.404127,0.599897,0.553246,0.575627,0.442937,0.457436,0.642919,0.613236,0.627727,0.480942,0.509530,0.680520,0.669735,0.675084,0.521167,0.568940,0.719756,0.730836,0.725254,0.586670,0.678873,0.789709,0.828678,0.808724,0.656080,0.798260,0.864309,0.912633,0.887814
CRACK500_20160303_093353_1921_361,0.636096,0.636096,0.676476,0.914210,0.777578,0.652101,0.675054,0.710891,0.930510,0.806008,0.666458,0.710430,0.742224,0.943134,0.830704,0.680841,0.747152,0.774281,0.955206,0.855280,0.706601,0.813059,0.830371,0.974998,0.896892,0.735825,0.880356,0.886869,0.991727,0.936372
CRACK500_20160303_093353_1921_721,0.647694,0.647694,0.674438,0.942308,0.786182,0.683161,0.728624,0.748596,0.964678,0.843010,0.712118,0.798663,0.815169,0.975275,0.888063,0.743563,0.871767,0.883427,0.985086,0.931491,0.794702,0.972758,0.976124,0.996468,0.986191,0.831451,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_093400_641_1,0.589884,0.589884,0.914087,0.624508,0.742046,0.615668,0.649840,0.937507,0.679263,0.787761,0.638517,0.705105,0.957044,0.728150,0.827052,0.659266,0.758798,0.971755,0.775911,0.862859,0.693772,0.857250,0.994116,0.861623,0.923139,0.733839,0.937284,1.000000,0.937284,0.967627
CRACK500_20160303_093400_641_721,0.480414,0.480414,0.541061,0.810823,0.649027,0.519784,0.560290,0.625687,0.842780,0.718187,0.558769,0.631311,0.696322,0.871166,0.773992,0.592550,0.699106,0.758890,0.898727,0.822910,0.647338,0.818509,0.857143,0.947807,0.900198,0.704590,0.933939,0.945069,0.987547,0.965841
CRACK500_20160303_093527_1281_361,0.526997,0.526997,0.589749,0.832013,0.690240,0.552694,0.577897,0.638894,0.858217,0.732490,0.576058,0.627034,0.684584,0.881779,0.770769,0.601440,0.682746,0.734162,0.906967,0.811467,0.644073,0.782184,0.818967,0.945697,0.877782,0.689037,0.882394,0.901997,0.975963,0.937523
CRACK500_20160303_093537_1921_1081,0.609605,0.609605,0.831753,0.695350,0.757459,0.626221,0.680495,0.874210,0.754360,0.809875,0.643040,0.737902,0.896755,0.806412,0.849187,0.664757,0.795609,0.918247,0.856262,0.886172,0.704164,0.889366,0.955331,0.927955,0.941444,0.745669,0.962836,0.987042,0.975163,0.981066
CRACK500_20160306_103613_1_721,0.560490,0.560490,0.690609,0.748416,0.718351,0.577987,0.593809,0.717895,0.774544,0.745145,0.593362,0.625166,0.742078,0.798717,0.769356,0.610058,0.660405,0.769075,0.823750,0.795474,0.641653,0.726018,0.816863,0.867167,0.841264,0.680575,0.801044,0.866599,0.913714,0.889533
CRACK500_20160306_103638_1921_1081,0.518081,0.518081,0.539938,0.927524,0.682547,0.568834,0.615112,0.636644,0.947883,0.761696,0.608044,0.699950,0.718417,0.964577,0.823495,0.644525,0.789957,0.802323,0.980863,0.882655,0.701434,0.916487,0.922731,0.992671,0.956424,0.758300,0.991541,0.991941,0.999593,0.995752
CRACK500_20160306_103638_1_361,0.240194,0.240194,0.253724,0.818318,0.387349,0.334355,0.367567,0.387570,0.876877,0.537549,0.410761,0.472858,0.497207,0.906156,0.642096,0.477488,0.579070,0.604749,0.931682,0.733432,0.576841,0.744157,0.770251,0.956456,0.853314,0.666367,0.876941,0.913408,0.956456,0.934437
CRACK500_20160306_103657_1921_721,0.221081,0.221081,0.241126,0.726734,0.362107,0.257046,0.276814,0.302354,0.766195,0.433601,0.287656,0.330617,0.360554,0.799270,0.496937,0.318587,0.387332,0.421933,0.825274,0.558384,0.375164,0.491847,0.531295,0.868841,0.659380,0.432952,0.613738,0.649966,0.916743,0.760641
CRACK500_20160306_103657_641_721,0.536766,0.536766,0.581464,0.874728,0.698566,0.568291,0.594751,0.633989,0.905747,0.745886,0.595189,0.648912,0.681233,0.931868,0.787079,0.619145,0.703238,0.727753,0.954288,0.825766,0.658731,0.797063,0.809000,0.981824,0.887073,0.702194,0.887019,0.888222,0.998476,0.940127
CRACK500_20160306_103816_1_721,0.489096,0.489096,0.643414,0.670970,0.656904,0.509346,0.520715,0.677387,0.692437,0.684829,0.527402,0.550037,0.707937,0.711489,0.709709,0.548269,0.584349,0.743923,0.731486,0.737652,0.587330,0.647980,0.807237,0.766598,0.786393,0.630556,0.718331,0.868841,0.805700,0.836080
CRACK500_20160306_103830_1921_1081,0.662949,0.662949,0.813946,0.781354,0.797317,0.690767,0.729245,0.854242,0.832880,0.843426,0.715531,0.787889,0.888714,0.874131,0.881362,0.737503,0.836955,0.914529,0.907978,0.911242,0.772402,0.912964,0.948371,0.960713,0.954502,0.809248,0.969074,0.976861,0.991840,0.984294
CRACK500_20160306_103903_1281_361,0.696368,0.696368,0.912226,0.746379,0.821011,0.706670,0.729812,0.930297,0.772028,0.843805,0.715702,0.762375,0.947262,0.796168,0.865167,0.727318,0.800773,0.965886,0.824080,0.889366,0.747842,0.866766,0.992071,0.872812,0.928628,0.769214,0.922903,1.000000,0.922903,0.959906
CRACK500_20160306_103903_641_361,0.857111,0.857111,0.980750,0.871777,0.923059,0.860651,0.881774,0.989230,0.890321,0.937173,0.863942,0.901553,0.994403,0.906151,0.948228,0.867774,0.920470,0.998134,0.922056,0.958588,0.875354,0.945575,1.000000,0.945575,0.972026,0.883230,0.968642,1.000000,0.968642,0.984071
CRACK500_20160306_104522_1921_361,0.637438,0.637438,0.638643,0.997049,0.778580,0.665453,0.705535,0.705999,0.999068,0.827347,0.687202,0.763632,0.763904,0.999534,0.865977,0.706749,0.823693,0.823799,0.999845,0.903324,0.741110,0.906974,0.906974,1.000000,0.951218,0.778965,0.938315,0.938315,1.000000,0.968176
CRACK500_20160306_104522_1921_721,0.640544,0.640544,0.645118,0.989053,0.780892,0.664631,0.705374,0.708800,0.993195,0.827237,0.683872,0.761552,0.763798,0.996154,0.864637,0.705340,0.821646,0.822848,0.998225,0.902092,0.736329,0.900810,0.900810,1.000000,0.947817,0.767502,0.928406,0.928406,1.000000,0.962874
CRACK500_20160306_104522_641_721,0.893888,0.893888,0.909421,0.981251,0.943972,0.904847,0.930403,0.940126,0.989007,0.963947,0.912310,0.955980,0.961410,0.994127,0.977495,0.920167,0.977669,0.979693,0.997892,0.988709,0.929545,0.997837,0.997837,1.000000,0.998917,0.937136,1.000000,1.000000,1.000000,1.000000
CRACK500_20160306_104527_1921_721,0.753909,0.753909,0.763386,0.983801,0.859690,0.763733,0.786444,0.794568,0.987166,0.880457,0.771952,0.814976,0.822255,0.989255,0.898057,0.781463,0.844720,0.851037,0.991290,0.915825,0.798393,0.894767,0.899379,0.994302,0.944461,0.817800,0.939578,0.942204,0.997042,0.968848
CRACK500_20160306_104527_641_361,0.845480,0.845480,0.863692,0.975668,0.916271,0.857875,0.891241,0.904102,0.984290,0.942493,0.867150,0.925065,0.934023,0.989738,0.961074,0.874970,0.950789,0.956453,0.993811,0.974774,0.889812,0.979075,0.981317,0.997673,0.989427,0.906441,0.993910,0.994381,0.999524,0.996946
CRACK500_20160307_143827_1_721,0.365554,0.365554,0.372851,0.949186,0.535393,0.376780,0.413610,0.420029,0.964364,0.585182,0.384062,0.454935,0.460814,0.972723,0.625368,0.390452,0.492592,0.497883,0.978883,0.660049,0.399866,0.555301,0.558541,0.989661,0.714076,0.407544,0.605392,0.605634,0.999340,0.754198
CRACK500_20160307_144115_1281_1,0.624688,0.624688,0.628381,0.990678,0.768994,0.667741,0.745727,0.746637,0.998369,0.854346,0.700460,0.836170,0.836659,0.999301,0.910776,0.730475,0.895639,0.895639,1.000000,0.944947,0.776012,0.954472,0.954472,1.000000,0.976705,0.820534,0.977679,0.977679,1.000000,0.988714
CRACK500_20160307_144150_1281_721,0.775343,0.775343,0.838429,0.911540,0.873457,0.791313,0.831800,0.884580,0.933069,0.908178,0.804357,0.878524,0.921535,0.949554,0.935335,0.814728,0.918964,0.952357,0.963247,0.957771,0.834039,0.966286,0.985086,0.980632,0.982854,0.855935,0.991879,0.999254,0.992613,0.995923
CRACK500_20160307_144150_641_361,0.559959,0.559959,0.638910,0.819216,0.717915,0.584499,0.643781,0.706574,0.878701,0.783293,0.605741,0.711936,0.758204,0.921053,0.831732,0.625816,0.770911,0.798503,0.957100,0.870638,0.658003,0.837511,0.842972,0.992325,0.911571,0.686514,0.860951,0.861358,0.999452,0.925281
CRACK500_20160307_144202_1281_361,0.581980,0.581980,0.627578,0.889011,0.735762,0.610865,0.674927,0.727461,0.903344,0.805918,0.630468,0.749361,0.808795,0.910695,0.856725,0.648342,0.811805,0.877416,0.915656,0.896128,0.678852,0.882789,0.954339,0.921720,0.937746,0.714302,0.918153,0.988196,0.928335,0.957331
CRACK500_20160307_144202_1281_721,0.504217,0.504217,0.511212,0.973579,0.670405,0.547163,0.583762,0.591030,0.979370,0.737184,0.580243,0.647659,0.655644,0.981542,0.786157,0.608574,0.704713,0.714177,0.981542,0.826782,0.655862,0.789323,0.801216,0.981542,0.882259,0.710129,0.862445,0.876663,0.981542,0.926143
CRACK500_20160307_144842_1281_1,0.483661,0.483661,0.755558,0.573382,0.651983,0.500313,0.512465,0.776450,0.601164,0.677655,0.515368,0.539103,0.794787,0.626279,0.700542,0.530507,0.565987,0.812292,0.651152,0.722850,0.557574,0.615758,0.839893,0.697648,0.762191,0.591733,0.681506,0.871518,0.757624,0.810590
CRACK500_20160307_144842_1281_1081,0.665491,0.665491,0.728536,0.884928,0.799153,0.697546,0.750710,0.800103,0.924015,0.857606,0.724064,0.818942,0.857768,0.947624,0.900460,0.746888,0.875262,0.903977,0.964978,0.933482,0.783069,0.945936,0.963058,0.981551,0.972217,0.820568,0.990136,0.994465,0.995622,0.995043
CRACK500_20160307_144916_1281_361,0.528424,0.528424,0.647537,0.741782,0.691463,0.572006,0.602946,0.714853,0.793881,0.752297,0.608059,0.671433,0.770258,0.839570,0.803422,0.642626,0.741591,0.824761,0.880298,0.851625,0.693500,0.850352,0.905252,0.933430,0.919125,0.743994,0.938631,0.957408,0.979533,0.968344
CRACK500_20160307_144916_1921_721,0.504812,0.504812,0.669514,0.672354,0.670931,0.541481,0.561607,0.724986,0.713639,0.719268,0.571429,0.612031,0.771260,0.747761,0.759329,0.600557,0.665236,0.816407,0.782260,0.798969,0.647653,0.753272,0.886334,0.833820,0.859275,0.696397,0.834299,0.943777,0.877934,0.909666
CRACK500_20160307_144924_1281_361,0.447091,0.447091,0.447091,1.000000,0.617917,0.518036,0.568236,0.568236,1.000000,0.724682,0.571516,0.676454,0.676454,1.000000,0.807006,0.618896,0.788366,0.788366,1.000000,0.881660,0.695458,0.940536,0.940536,1.000000,0.969357,0.764139,0.996307,0.996307,1.000000,0.998150
CRACK500_20160307_144924_641_361,0.190165,0.190165,0.190165,1.000000,0.319561,0.240135,0.262620,0.262620,1.000000,0.415992,0.280635,0.331810,0.331810,1.000000,0.498285,0.321381,0.407528,0.407528,1.000000,0.579069,0.390275,0.519147,0.519147,1.000000,0.683472,0.466889,0.602263,0.602263,1.000000,0.751765
CRACK500_20160307_144931_1281_1,0.604418,0.604418,0.608324,0.989490,0.753442,0.662900,0.757152,0.757507,0.999382,0.861794,0.706388,0.868111,0.868111,1.000000,0.929400,0.744006,0.933865,0.933865,1.000000,0.965802,0.795583,0.988788,0.988788,1.000000,0.994362,0.841959,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_144931_641_721,0.680201,0.680201,0.681651,0.996883,0.809666,0.696986,0.745628,0.745786,0.999717,0.854281,0.709045,0.799070,0.799070,1.000000,0.888314,0.719571,0.852742,0.852742,1.000000,0.920519,0.739913,0.928115,0.928115,1.000000,0.962717,0.762229,0.962217,0.962217,1.000000,0.980745
CRACK500_20160307_145059_1921_361,0.761092,0.761092,0.861911,0.866784,0.864341,0.776175,0.823031,0.902143,0.903710,0.902926,0.787964,0.866722,0.928496,0.928710,0.928603,0.797970,0.902224,0.945801,0.951413,0.948599,0.815271,0.939338,0.960207,0.977385,0.968720,0.833534,0.961788,0.969343,0.991961,0.980522
CRACK500_20160307_145107_1281_721,0.668667,0.668667,0.686948,0.961727,0.801439,0.686341,0.712777,0.728263,0.971031,0.832306,0.700495,0.750232,0.763207,0.977842,0.857294,0.716672,0.789772,0.799931,0.984173,0.882539,0.744230,0.849970,0.854882,0.993285,0.918901,0.774548,0.903802,0.904351,0.999329,0.949470
CRACK500_20160307_145107_1_1,0.791599,0.791599,0.820445,0.957474,0.883679,0.810574,0.880206,0.893566,0.983298,0.936287,0.826070,0.937507,0.942874,0.993965,0.967746,0.842402,0.973223,0.975225,0.997895,0.986430,0.865947,0.998316,0.998316,1.000000,0.999157,0.889030,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_145259_1921_721,0.755081,0.755081,0.801016,0.929414,0.860452,0.772034,0.817954,0.852765,0.952466,0.899862,0.787802,0.867360,0.892346,0.968728,0.928969,0.802152,0.910698,0.926998,0.981058,0.953262,0.828544,0.964590,0.974434,0.989635,0.981976,0.864912,0.987994,0.995072,0.992852,0.993961
CRACK500_20160307_145259_1_361,0.861017,0.861017,0.906237,0.945222,0.925319,0.867900,0.899701,0.935017,0.959710,0.947203,0.873108,0.926279,0.953856,0.969733,0.961729,0.877370,0.947572,0.969459,0.976729,0.973081,0.886657,0.974050,0.987156,0.986554,0.986855,0.895694,0.990607,0.996670,0.993897,0.995282
CRACK500_20160307_162438_1921_1081,0.471396,0.471396,0.472375,0.995622,0.640747,0.495520,0.511345,0.511632,0.998906,0.676675,0.517088,0.545682,0.545747,0.999781,0.706073,0.539571,0.579136,0.579136,1.000000,0.733485,0.580470,0.633295,0.633295,1.000000,0.775482,0.631456,0.689584,0.689584,1.000000,0.816276
CRACK500_20160307_162438_1921_721,0.800171,0.800171,0.829227,0.958046,0.888994,0.807570,0.832243,0.855500,0.968368,0.908442,0.813650,0.859774,0.878234,0.976136,0.924601,0.820140,0.888382,0.901013,0.984465,0.940892,0.832622,0.934080,0.937857,0.995707,0.965917,0.847004,0.972862,0.973152,0.999693,0.986244
CRACK500_20160307_163537_1281_721,0.519852,0.519852,0.600893,0.794007,0.684082,0.548639,0.571819,0.646607,0.831760,0.727589,0.572111,0.620532,0.687500,0.864323,0.765837,0.594946,0.672337,0.729286,0.895941,0.804069,0.636312,0.761550,0.801786,0.938178,0.864636,0.678311,0.848876,0.872500,0.969089,0.918262
CRACK500_20160307_163537_641_361,0.287719,0.287719,0.520635,0.391408,0.446866,0.313104,0.317656,0.595767,0.404932,0.482154,0.335825,0.346882,0.667725,0.419252,0.515089,0.359556,0.379761,0.739683,0.438345,0.550473,0.404143,0.443245,0.877249,0.472554,0.614234,0.457656,0.516155,0.982011,0.521082,0.680874
CRACK500_20160307_163537_641_721,0.409118,0.409118,0.448406,0.823615,0.580672,0.444330,0.468149,0.506906,0.859610,0.637740,0.472930,0.524767,0.560417,0.891885,0.688324,0.497064,0.581759,0.612915,0.919644,0.735585,0.537671,0.676146,0.701063,0.950060,0.806786,0.580210,0.778015,0.794273,0.974366,0.875150
CRACK500_20160307_163627_641_721,0.451387,0.451387,0.766315,0.523438,0.622008,0.472285,0.482113,0.800179,0.548100,0.650575,0.491115,0.512175,0.829782,0.572304,0.677402,0.509491,0.545334,0.859610,0.598652,0.705782,0.542921,0.610575,0.909397,0.650123,0.758207,0.582486,0.697788,0.964566,0.716146,0.821997
CRACK500_20160307_163641_1921_361,0.584437,0.584437,0.678334,0.808506,0.737722,0.604980,0.637757,0.729128,0.835775,0.778817,0.623183,0.685189,0.773690,0.856939,0.813189,0.640654,0.733305,0.817825,0.876475,0.846135,0.671391,0.809082,0.889022,0.899980,0.894467,0.704638,0.869294,0.949121,0.911783,0.930077
CRACK500_20160307_164214_1281_1081,0.543192,0.543192,0.591872,0.868496,0.703985,0.594515,0.628583,0.674654,0.902006,0.771938,0.633892,0.693212,0.733774,0.926146,0.818813,0.669489,0.751339,0.783654,0.947972,0.858017,0.726331,0.832530,0.847130,0.979718,0.908613,0.783319,0.902029,0.903921,0.997685,0.948492
CRACK500_20160307_164214_1_721,0.776324,0.776324,0.824540,0.929952,0.874079,0.792390,0.819357,0.857092,0.949007,0.900710,0.804859,0.855930,0.883732,0.964548,0.922373,0.815244,0.892482,0.909933,0.978963,0.943187,0.834429,0.948411,0.952870,0.995090,0.973522,0.854879,0.986121,0.986340,0.999775,0.993012
CRACK500_20160307_164226_1921_721,0.661192,0.661192,0.870023,0.733663,0.796045,0.684051,0.729785,0.914272,0.783392,0.843787,0.704571,0.785297,0.949260,0.819705,0.879738,0.724454,0.833430,0.971978,0.853948,0.909148,0.757589,0.899137,0.995171,0.903077,0.946890,0.791941,0.951272,1.000000,0.951272,0.975027
CRACK500_20160307_164226_1_721,0.710341,0.710341,0.844799,0.816952,0.830642,0.724852,0.752139,0.872940,0.844604,0.858538,0.737886,0.790409,0.896835,0.869463,0.882937,0.751133,0.829374,0.919314,0.894486,0.906730,0.774581,0.896437,0.955552,0.935443,0.945391,0.800681,0.959157,0.984146,0.974210,0.979153
CRACK500_20160307_164226_641_721,0.676746,0.676746,0.779217,0.837297,0.807214,0.707563,0.745539,0.840177,0.868744,0.854222,0.733849,0.802588,0.887796,0.893189,0.890484,0.759749,0.853644,0.926084,0.916059,0.921044,0.800518,0.918844,0.968344,0.947299,0.957706,0.841619,0.964752,0.991132,0.973152,0.982060
CRACK500_20160307_164301_641_361,0.787005,0.787005,0.857522,0.905396,0.880809,0.794903,0.822812,0.882124,0.924457,0.902794,0.801968,0.852173,0.900708,0.940528,0.920187,0.809262,0.881151,0.918319,0.956085,0.936821,0.823120,0.923807,0.943938,0.977435,0.960395,0.840126,0.956854,0.962832,0.993553,0.977951
