name,with_evidence_iou,with_evidence_dice,with_evidence_precision,with_evidence_recall,with_evidence_components_pred,with_evidence_skeleton_covered,no_evidence_iou,no_evidence_dice,no_evidence_precision,no_evidence_recall,no_evidence_components_pred,no_evidence_skeleton_covered
CRACK500_20160329_094025_1_721.jpg,0.634334,0.776260,0.949386,0.656537,1.000000,0.907718,0.623037,0.767742,0.951806,0.643332,1.000000,0.907718
CRACK500_20160329_094055_1_721.jpg,0.527160,0.690380,0.696027,0.684823,2.000000,0.632836,0.524561,0.688147,0.708245,0.669158,2.000000,0.617910
CRACK500_20160329_094452_1_721.jpg,0.758612,0.862739,0.887993,0.838883,1.000000,0.914384,0.752326,0.858660,0.899305,0.821529,1.000000,0.910959
CRACK500_20160329_094459_1281_1.jpg,0.710201,0.830547,0.962828,0.730223,1.000000,0.906433,0.699609,0.823259,0.963988,0.718385,1.000000,0.902534
CRACK500_20160329_094459_641_361.jpg,0.384876,0.555827,0.517385,0.600440,3.000000,0.726115,0.386848,0.557881,0.523975,0.596478,6.000000,0.726115
CRACK500_20160329_094512_1281_1081.jpg,0.670526,0.802772,0.747995,0.866206,1.000000,0.947811,0.671056,0.803152,0.754459,0.858563,2.000000,0.946128
CRACK500_20160329_094512_1281_721.jpg,0.674345,0.805503,0.745003,0.876697,2.000000,0.913677,0.678113,0.808185,0.753422,0.871534,2.000000,0.910314
CRACK500_20160329_094512_1921_721.jpg,0.759591,0.863372,0.793212,0.947148,6.000000,0.963441,0.764478,0.866520,0.801941,0.942410,7.000000,0.961290
CRACK500_20160329_094527_1_361.jpg,0.751361,0.858031,0.785565,0.945225,1.000000,0.896000,0.753895,0.859681,0.790860,0.941622,1.000000,0.888000
CRACK500_20160329_101342_1281_721.jpg,0.687885,0.815085,0.707837,0.960636,1.000000,0.992308,0.693569,0.819062,0.718633,0.952120,1.000000,0.987179
CRACK500_20160329_101342_641_721.jpg,0.788301,0.881620,0.893178,0.870357,2.000000,0.880435,0.783355,0.878518,0.905779,0.852851,2.000000,0.869565
CRACK500_20160329_101347_1921_721.jpg,0.720651,0.837649,0.833933,0.841398,1.000000,0.986867,0.716465,0.834814,0.843027,0.826760,1.000000,0.984991
CRACK500_20160329_101503_641_721.jpg,0.667608,0.800677,0.731492,0.884317,3.000000,0.935517,0.671270,0.803306,0.736053,0.884083,3.000000,0.938588
CRACK500_20160329_101511_1921_361.jpg,0.042475,0.081489,0.045749,0.372434,6.000000,0.381443,0.044109,0.084492,0.047526,0.380254,6.000000,0.381443
CRACK500_20160329_103609_1281_721.jpg,0.631921,0.774450,0.712447,0.848274,1.000000,0.754386,0.631211,0.773917,0.720720,0.835594,1.000000,0.750000
CRACK500_20160329_103609_1921_721.jpg,0.414084,0.585657,0.473806,0.766637,6.000000,0.811538,0.411533,0.583101,0.471383,0.764223,7.000000,0.808974
CRACK500_20160329_103609_1_721.jpg,0.631113,0.773843,0.680903,0.896166,1.000000,0.982363,0.632771,0.775088,0.688228,0.887041,1.000000,0.975309
CRACK500_20160329_103609_641_361.jpg,0.633474,0.775615,0.774858,0.776374,1.000000,0.862816,0.626189,0.770130,0.779032,0.761430,1.000000,0.855596
CRACK500_20160329_103626_1281_721.jpg,0.646688,0.785441,0.723714,0.858680,1.000000,0.942446,0.647027,0.785691,0.728064,0.853225,3.000000,0.940647
CRACK500_20160329_103626_641_721.jpg,0.540160,0.701434,0.661564,0.746418,1.000000,0.814016,0.536339,0.698204,0.665451,0.734347,2.000000,0.808625
CRACK500_20160329_103800_361_641.jpg,0.625189,0.769374,0.980389,0.633107,4.000000,0.670702,0.626050,0.770025,0.981465,0.633540,3.000000,0.676755
CRACK500_20160329_103807_721_1281.jpg,0.486217,0.654301,0.642216,0.666849,1.000000,0.718750,0.485401,0.653563,0.651251,0.655890,1.000000,0.718750
CRACK500_20160329_104031_1281_721.jpg,0.614563,0.761275,0.646612,0.925370,1.000000,0.990536,0.619829,0.765302,0.655236,0.919811,1.000000,0.987382
CRACK500_20160329_104031_1921_721.jpg,0.578008,0.732579,0.868644,0.633368,1.000000,0.821429,0.561090,0.718844,0.865217,0.614830,1.000000,0.803571
CRACK500_20160329_104031_641_1081.jpg,0.823961,0.903486,0.903387,0.903584,1.000000,0.932886,0.821153,0.901795,0.906956,0.896692,1.000000,0.929530
CRACK500_20160329_104035_1921_721.jpg,0.475289,0.644334,0.478100,0.987782,2.000000,0.974468,0.479317,0.648025,0.482450,0.986636,2.000000,0.974468
CRACK500_20160329_104035_641_1.jpg,0.813998,0.897463,0.888860,0.906233,1.000000,0.960630,0.815960,0.898654,0.897943,0.899366,1.000000,0.952756
CRACK500_20160329_104107_1921_721.jpg,0.592052,0.743760,0.762502,0.725917,4.000000,0.758772,0.589931,0.742083,0.772850,0.713673,5.000000,0.749123
CRACK500_20160329_104107_1_721.jpg,0.693271,0.818854,0.815764,0.821967,1.000000,0.859211,0.693586,0.819074,0.827194,0.811112,1.000000,0.853947
CRACK500_20160329_104111_1281_721.jpg,0.756570,0.861417,0.799460,0.933784,1.000000,0.981230,0.758715,0.862806,0.807828,0.925814,2.000000,0.980188
CRACK500_20160329_104117_1281_361.jpg,0.729860,0.843837,0.824277,0.864347,2.000000,0.895587,0.730215,0.844074,0.834915,0.853437,1.000000,0.894510
CRACK500_20160329_104117_1921_361.jpg,0.698950,0.822802,0.749143,0.912526,1.000000,0.908740,0.700556,0.823914,0.757620,0.902923,1.000000,0.901028
CRACK500_20160329_104120_1921_721.jpg,0.619921,0.765372,0.673515,0.886242,5.000000,0.856707,0.604784,0.753726,0.659246,0.879818,7.000000,0.847561
CRACK500_20160329_104120_1_361.jpg,0.633333,0.775510,0.796573,0.755533,3.000000,0.782369,0.631159,0.773878,0.801036,0.748502,3.000000,0.771350
CRACK500_20160329_104120_1_721.jpg,0.671348,0.803361,0.796887,0.809941,1.000000,0.812030,0.665318,0.799028,0.805814,0.792356,1.000000,0.800215
CRACK500_20160329_104120_641_721.jpg,0.706997,0.828352,0.823097,0.833674,1.000000,0.792864,0.707036,0.828378,0.833458,0.823361,1.000000,0.780971
CRACK500_20160329_104152_1_721.jpg,0.662944,0.797314,0.733657,0.873067,2.000000,0.905622,0.666068,0.799568,0.742662,0.865920,5.000000,0.898594
CRACK500_20160329_104152_641_721.jpg,0.714872,0.833733,0.782307,0.892394,1.000000,0.898413,0.721597,0.838288,0.795006,0.886555,1.000000,0.892063
CRACK500_20160329_104205_1921_361.jpg,0.394877,0.566182,0.877925,0.417818,1.000000,0.377953,0.385720,0.556707,0.896336,0.403730,1.000000,0.371654
CRACK500_20160329_111111_1921_361.jpg,0.720123,0.837292,0.808486,0.868227,1.000000,0.961165,0.718647,0.836294,0.815543,0.858128,1.000000,0.961165
CRACK500_20160329_115529_1_721.jpg,0.720473,0.837529,0.851785,0.823742,2.000000,0.742630,0.719222,0.836683,0.855109,0.819035,2.000000,0.738095
CRACK500_20160329_115531_641_721.jpg,0.529557,0.692432,0.541951,0.958601,2.000000,0.961832,0.524951,0.688483,0.537521,0.957352,6.000000,0.960742
CRACK500_20160330_160957_1921_1081.jpg,0.737124,0.848672,0.885307,0.814948,2.000000,0.931434,0.730859,0.844504,0.894797,0.799564,2.000000,0.927872
CRACK500_20160330_160957_1_721.jpg,0.569769,0.725928,0.680194,0.778254,2.000000,0.861472,0.580377,0.734480,0.702740,0.769222,1.000000,0.852814
CRACK500_20160330_163725_1921_361.jpg,0.696292,0.820957,0.715741,0.962439,1.000000,0.985149,0.715469,0.834138,0.740741,0.954485,1.000000,0.990099
CRACK500_20160330_163725_641_1081.jpg,0.692929,0.818616,0.719713,0.949032,1.000000,0.997106,0.701330,0.824449,0.736071,0.936945,1.000000,0.997106
CRACK500_20160330_163946_641_361.jpg,0.771647,0.871107,0.890218,0.852799,4.000000,0.831874,0.767730,0.868606,0.902348,0.837295,4.000000,0.815236
CRACK500_20160330_164743_1_361.jpg,0.672486,0.804176,0.790358,0.818484,2.000000,0.861368,0.672198,0.803969,0.804175,0.803763,3.000000,0.852126
CRACK500_20160330_164743_641_361.jpg,0.624240,0.768655,0.673351,0.895385,1.000000,0.855491,0.631773,0.774339,0.691966,0.878974,1.000000,0.849711
CRACK500_20160330_165325_1921_361.jpg,0.573026,0.728566,0.833390,0.647164,10.000000,0.729786,0.575372,0.730459,0.838473,0.647098,11.000000,0.742225
CRACK500_20160330_165325_1921_721.jpg,0.623786,0.768310,0.758801,0.778061,2.000000,0.845311,0.624622,0.768944,0.773660,0.764286,3.000000,0.842875
CRACK500_20160330_165325_1_721.jpg,0.549209,0.709019,0.677271,0.743890,2.000000,0.868161,0.545902,0.706257,0.682348,0.731902,3.000000,0.865471
CRACK500_20160330_165333_1921_1081.jpg,0.462011,0.632021,0.905805,0.485329,4.000000,0.627329,0.524987,0.688513,0.861552,0.573357,2.000000,0.739130
CRACK500_20160330_165333_1_721.jpg,0.606671,0.755190,0.691482,0.831829,2.000000,0.771223,0.612944,0.760031,0.705797,0.823294,2.000000,0.764029
CRACK500_20160330_165644_641_1081.jpg,0.296710,0.457635,0.656073,0.351362,1.000000,0.319444,0.297700,0.458812,0.674743,0.347579,1.000000,0.319444
CRACK500_20160330_170014_641_361.jpg,0.496750,0.663772,0.530664,0.886012,3.000000,0.880000,0.511761,0.677039,0.549093,0.882728,3.000000,0.880000
CRACK500_20160330_170014_641_721.jpg,0.182104,0.308101,0.246481,0.410802,1.000000,0.549451,0.183613,0.310259,0.251097,0.405892,1.000000,0.543956
CRACK500_20160330_170114_1281_361.jpg,0.682209,0.811087,0.694790,0.974144,1.000000,1.000000,0.700655,0.823982,0.717090,0.968326,1.000000,1.000000
CRACK500_20160330_170114_641_721.jpg,0.597989,0.748427,0.651244,0.879702,4.000000,0.927632,0.601235,0.750964,0.660146,0.870757,3.000000,0.924342
CRACK500_20160330_170302_1_721.jpg,0.688284,0.815365,0.787401,0.845388,5.000000,0.821387,0.684367,0.812610,0.788880,0.837812,4.000000,0.816686
CRACK500_20160330_170308_1281_361.jpg,0.783979,0.878910,0.876387,0.881448,1.000000,0.978930,0.781352,0.877258,0.887317,0.867424,2.000000,0.970827
CRACK500_20160330_170308_1921_1081.jpg,0.733565,0.846308,0.920758,0.782997,2.000000,0.902240,0.717475,0.835499,0.926915,0.760496,2.000000,0.896130
CRACK500_20160330_170308_1921_361.jpg,0.784248,0.879080,0.960131,0.810647,1.000000,0.893162,0.774176,0.872716,0.966138,0.795768,1.000000,0.891026
CRACK500_20160330_170308_1921_721.jpg,0.660426,0.795489,0.889682,0.719333,3.000000,0.828393,0.650938,0.788567,0.890473,0.707591,3.000000,0.839314
CRACK500_20160330_170501_1_721.jpg,0.827779,0.905776,0.920362,0.891645,1.000000,0.955335,0.823941,0.903473,0.928245,0.879990,1.000000,0.954094
CRACK500_20160330_170504_641_721.jpg,0.778203,0.875269,0.900539,0.851379,1.000000,0.970286,0.769739,0.869890,0.908203,0.834678,2.000000,0.963429
CRACK500_20160330_170848_641_361.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CRACK500_20160330_172305_1_1081.jpg,0.672980,0.804528,0.733384,0.890958,2.000000,0.952314,0.672660,0.804300,0.737389,0.884565,2.000000,0.952314
CRACK500_20160330_172305_1_721.jpg,0.769729,0.869884,0.826510,0.918062,2.000000,0.977320,0.770779,0.870553,0.840184,0.903200,2.000000,0.975258
CRACK500_20160330_172309_1_721.jpg,0.802225,0.890260,0.929621,0.854098,1.000000,0.934524,0.798677,0.888072,0.937253,0.843794,1.000000,0.928571
CRACK500_20160402_150105_1_1.jpg,0.734946,0.847226,0.783066,0.922838,2.000000,0.944526,0.737529,0.848940,0.798815,0.905777,2.000000,0.932847
CRACK500_20160402_150110_1281_361.jpg,0.775751,0.873716,0.882274,0.865323,1.000000,0.977918,0.770531,0.870395,0.891721,0.850066,1.000000,0.962145
CRACK500_20160402_150110_1921_361.jpg,0.296614,0.457521,0.308663,0.883700,1.000000,0.981982,0.293571,0.453892,0.307922,0.862996,1.000000,0.977477
CRACK500_20160402_150110_641_721.jpg,0.789821,0.882570,0.843734,0.925152,1.000000,0.975452,0.792118,0.884002,0.855862,0.914056,1.000000,0.971576
CRACK500_20160402_150300_1281_721.jpg,0.725938,0.841210,0.814261,0.870004,2.000000,0.887902,0.724333,0.840131,0.823529,0.857416,1.000000,0.875694
CRACK500_20160402_150314_641_361.jpg,0.807174,0.893300,0.907329,0.879698,1.000000,0.955224,0.802620,0.890504,0.916764,0.865706,1.000000,0.949254
CRACK500_20160402_150317_641_361.jpg,0.862121,0.925956,0.900355,0.953054,1.000000,0.971338,0.864148,0.927124,0.908448,0.946584,1.000000,0.964968
CRACK500_20160402_150317_641_721.jpg,0.825383,0.904339,0.856513,0.957823,2.000000,0.915594,0.829996,0.907102,0.869406,0.948214,2.000000,0.904149
CRACK500_20160402_150938_641_361.jpg,0.795763,0.886267,0.875436,0.897369,4.000000,0.946512,0.797236,0.887180,0.887052,0.887309,4.000000,0.946512
CRACK500_20160402_150938_641_721.jpg,0.831532,0.908018,0.852420,0.971376,1.000000,0.987161,0.839582,0.912796,0.868170,0.962259,1.000000,0.985735
CRACK500_20160402_151049_641_721.jpg,0.885929,0.939515,0.916968,0.963199,1.000000,0.994709,0.888484,0.940949,0.923993,0.958539,1.000000,0.993651
CRACK500_20160402_151054_1281_361.jpg,0.884214,0.938550,0.889877,0.992854,1.000000,0.994764,0.893503,0.943756,0.900920,0.990869,1.000000,0.994764
CRACK500_20160402_151054_641_721.jpg,0.840725,0.913471,0.920158,0.906882,1.000000,0.808199,0.837279,0.911434,0.927810,0.895625,1.000000,0.793558
CRACK500_20160402_151837_1921_721.jpg,0.739718,0.850388,0.742057,0.995757,2.000000,0.989286,0.752565,0.858815,0.756503,0.993130,2.000000,0.978571
CRACK500_20160405_171219_1281_721.jpg,0.675307,0.806189,0.889662,0.737036,5.000000,0.747748,0.676296,0.806894,0.895431,0.734289,8.000000,0.746461
CRACK500_20160405_171219_641_721.jpg,0.260686,0.413562,0.896231,0.268799,3.000000,0.242160,0.257095,0.409030,0.910146,0.263791,4.000000,0.240418
CRACK500_20160405_171333_1281_361.jpg,0.038325,0.073822,0.073363,0.074286,7.000000,0.169492,0.047443,0.090588,0.093333,0.088000,4.000000,0.186441
CRACK500_20160405_171336_641_361.jpg,0.837476,0.911550,0.923381,0.900019,4.000000,0.895082,0.841383,0.913860,0.928634,0.899549,9.000000,0.898361
CRACK500_20160405_171348_1921_721.jpg,0.733092,0.845993,0.898310,0.799434,1.000000,0.685331,0.732806,0.845803,0.904181,0.794506,1.000000,0.681388
CRACK500_20160405_171431_641_1.jpg,0.783736,0.878758,0.912395,0.847513,1.000000,0.899861,0.781286,0.877216,0.915022,0.842409,1.000000,0.898470
CRACK500_20160405_171431_641_361.jpg,0.783589,0.878666,0.911622,0.848009,1.000000,0.905447,0.781277,0.877210,0.913797,0.843440,1.000000,0.903392
CRACK500_20160405_171453_1281_361.jpg,0.784900,0.879489,0.888877,0.870297,1.000000,0.881303,0.783672,0.878718,0.894348,0.863625,1.000000,0.877424
CRACK500_20160405_171453_1_721.jpg,0.796283,0.886590,0.891875,0.881367,4.000000,0.781421,0.800193,0.889008,0.892557,0.885486,6.000000,0.787796
CRACK500_20160405_171453_641_361.jpg,0.779171,0.875881,0.852453,0.900632,1.000000,0.899897,0.781580,0.877401,0.860321,0.895173,1.000000,0.895769
CRACK500_20160405_171456_1_361.jpg,0.877852,0.934953,0.963938,0.907661,1.000000,0.868421,0.873135,0.932271,0.967453,0.899559,1.000000,0.868421
CRACK500_20160405_171712_1281_1.jpg,0.457086,0.627397,0.610993,0.644707,1.000000,0.662338,0.457526,0.627812,0.609765,0.646959,1.000000,0.662338
CRACK500_20160405_171712_1281_361.jpg,0.621356,0.766465,0.922479,0.655588,5.000000,0.687457,0.621448,0.766535,0.924213,0.654817,5.000000,0.692940
CRACK500_20160405_171712_1921_1.jpg,0.785959,0.880153,0.926247,0.838430,1.000000,0.842756,0.781672,0.877459,0.929751,0.830736,1.000000,0.837456
CRACK500_20160405_171716_1921_721.jpg,0.669463,0.802010,0.891603,0.728778,1.000000,0.807302,0.662466,0.796968,0.895478,0.717983,1.000000,0.803245
CRACK500_20160405_171723_1281_361.jpg,0.672999,0.804542,0.946449,0.699641,1.000000,0.748101,0.670693,0.802892,0.949540,0.695481,1.000000,0.743038
CRACK500_20160405_172849_1921_1.jpg,0.589060,0.741394,0.725511,0.757989,2.000000,0.712891,0.589943,0.742093,0.731469,0.753030,2.000000,0.710938
CRACK500_20160405_172854_1921_1.jpg,0.385580,0.556561,0.732646,0.448716,1.000000,0.557500,0.372386,0.542684,0.743590,0.427248,1.000000,0.555000
CRACK500_20160405_172908_1281_1.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CRACK500_20160407_163125_1_721.jpg,0.813127,0.896934,0.932974,0.863574,1.000000,0.878685,0.805652,0.892367,0.939659,0.849607,1.000000,0.875283
CRACK500_20160407_163257_1281_721.jpg,0.785714,0.880000,0.858495,0.902610,1.000000,0.993976,0.782060,0.877704,0.865388,0.890375,1.000000,0.993976
CRACK500_20160407_163257_641_361.jpg,0.758763,0.862837,0.821888,0.908080,1.000000,0.985989,0.763743,0.866048,0.836197,0.898109,1.000000,0.985989
CRACK500_20160407_163515_1281_721.jpg,0.784461,0.879213,0.830972,0.933400,3.000000,0.938776,0.791141,0.883393,0.844801,0.925680,3.000000,0.934402
CRACK500_20160407_163515_1_361.jpg,0.792317,0.884126,0.898576,0.870133,1.000000,0.897019,0.791276,0.883477,0.902759,0.865002,1.000000,0.894309
CRACK500_20160407_163522_1921_721.jpg,0.728247,0.842758,0.947387,0.758940,1.000000,0.899215,0.723380,0.839490,0.950039,0.751987,1.000000,0.896597
CRACK500_20160407_163522_641_721.jpg,0.626415,0.770302,0.641959,0.962784,2.000000,0.950000,0.633975,0.775991,0.651854,0.958531,2.000000,0.943939
CRACK500_20160407_165001_641_1081.jpg,0.315317,0.479454,0.331148,0.868350,2.000000,0.834061,0.325138,0.490724,0.344476,0.852767,1.000000,0.820961
CRACK500_20160407_165009_1281_721.jpg,0.720831,0.837771,0.917398,0.770862,1.000000,0.866667,0.713487,0.832789,0.923574,0.758255,1.000000,0.853030
CRACK500_20160407_165009_1_721.jpg,0.686495,0.814109,0.794419,0.834800,1.000000,0.905109,0.690339,0.816805,0.816406,0.817204,1.000000,0.897810
CRACK500_20160407_165210_1921_721.jpg,0.871867,0.931548,0.915120,0.948577,1.000000,0.964153,0.871542,0.931362,0.924057,0.938784,1.000000,0.953028
CRACK500_20160415_191330_1921_361.jpg,0.763004,0.865572,0.819434,0.917217,1.000000,0.944882,0.769231,0.869565,0.824132,0.920299,1.000000,0.960630
CRACK500_20160415_191330_641_721.jpg,0.802722,0.890567,0.931097,0.853418,1.000000,0.993322,0.794525,0.885499,0.936195,0.840011,1.000000,0.993322
CRACK500_IMG_2931_1297_485.jpg,0.626327,0.770235,0.656528,0.931579,2.000000,0.875000,0.638778,0.779578,0.674088,0.924211,2.000000,0.865385
CRACK500_IMG_2931_1297_969.jpg,0.857421,0.923238,0.878712,0.972518,1.000000,1.000000,0.861297,0.925480,0.892207,0.961331,1.000000,0.995789
CRACK500_IMG_2931_1945_485.jpg,0.826428,0.904966,0.887105,0.923562,1.000000,0.942085,0.826831,0.905208,0.910477,0.900000,1.000000,0.930502
CRACK500_IMG_2931_1945_969.jpg,0.780787,0.876901,0.816026,0.947590,1.000000,0.975535,0.789013,0.882065,0.830133,0.940928,1.000000,0.972477
CRACK500_IMG_2931_1_485.jpg,0.828873,0.906430,0.879407,0.935167,1.000000,0.968067,0.835420,0.910331,0.897603,0.923425,1.000000,0.968067
CRACK500_IMG_2932_1297_969.jpg,0.775967,0.873853,0.797176,0.966851,1.000000,0.997930,0.784936,0.879512,0.814501,0.955801,1.000000,0.997930
CRACK500_IMG_2933_649_969.jpg,0.700858,0.824123,0.715810,0.971059,3.000000,0.897297,0.736177,0.848044,0.757416,0.963307,3.000000,0.891892
CRACK500_IMG_2934_649_969.jpg,0.780233,0.876551,0.808359,0.957309,1.000000,0.982972,0.785799,0.880053,0.819896,0.949737,1.000000,0.981424
CRACK500_IMG_2935_649_969.jpg,0.807892,0.893739,0.829934,0.968172,2.000000,0.978761,0.822986,0.902899,0.853537,0.958321,2.000000,0.975221
CRACK500_IMG_2937_1297_969.jpg,0.709127,0.829812,0.746114,0.934660,4.000000,0.889571,0.724138,0.840000,0.774370,0.917785,4.000000,0.883436
CRACK500_IMG_2938_1297_969.jpg,0.797810,0.887535,0.806643,0.986461,1.000000,0.968354,0.799897,0.888825,0.814582,0.977960,1.000000,0.968354
CRACK500_IMG_2942_649_485.jpg,0.205755,0.341288,0.205870,0.997292,1.000000,1.000000,0.219385,0.359829,0.219647,0.994584,2.000000,1.000000
cracktree200_6201.jpg,0.236280,0.382244,0.272727,0.638736,58.000000,0.638621,0.227672,0.370901,0.255584,0.675824,50.000000,0.675862
cracktree200_6203.jpg,0.219758,0.360331,0.260610,0.583668,60.000000,0.583668,0.210197,0.347377,0.247032,0.585007,66.000000,0.585007
cracktree200_6234.jpg,0.193424,0.324150,0.205349,0.769100,21.000000,0.769100,0.194663,0.325888,0.207750,0.755518,20.000000,0.755518
cracktree200_6243.jpg,0.238677,0.385374,0.258880,0.753601,102.000000,0.752583,0.235417,0.381114,0.255286,0.751543,103.000000,0.751033
cracktree200_6247.jpg,0.124300,0.221116,0.132064,0.678899,5.000000,0.678899,0.131970,0.233169,0.142000,0.651376,8.000000,0.651376
cracktree200_6258.jpg,0.183563,0.310187,0.241424,0.433721,78.000000,0.433411,0.164904,0.283120,0.219450,0.398837,80.000000,0.398364
cracktree200_6259.jpg,0.217871,0.357790,0.262284,0.562678,56.000000,0.562232,0.209008,0.345751,0.244813,0.588319,53.000000,0.587983
cracktree200_6261.jpg,0.225372,0.367842,0.268755,0.582663,84.000000,0.582358,0.221029,0.362038,0.254731,0.625559,75.000000,0.625563
cracktree200_6266.jpg,0.152276,0.264304,0.157113,0.831810,10.000000,0.834254,0.152531,0.264689,0.156810,0.848263,7.000000,0.850829
cracktree200_6268.jpg,0.205291,0.340650,0.220455,0.749035,23.000000,0.748549,0.199027,0.331981,0.210175,0.789575,24.000000,0.789168
cracktree200_6278.jpg,0.210391,0.347642,0.222072,0.800000,15.000000,0.800000,0.206810,0.342738,0.218085,0.800000,14.000000,0.800000
cracktree200_6281.jpg,0.216041,0.355319,0.234633,0.731654,33.000000,0.731868,0.208185,0.344624,0.222082,0.768894,29.000000,0.769231
cracktree200_6297.jpg,0.200101,0.333474,0.216630,0.723949,10.000000,0.723443,0.196334,0.328226,0.210554,0.744059,12.000000,0.743590
cracktree200_6298.jpg,0.190868,0.320553,0.193182,0.940959,2.000000,0.940959,0.190015,0.319349,0.192308,0.940959,2.000000,0.940959
cracktree200_6301.jpg,0.156417,0.270520,0.158537,0.921260,2.000000,0.921260,0.155206,0.268707,0.156954,0.933071,2.000000,0.933071
cracktree200_6310.jpg,0.243440,0.391559,0.263407,0.762557,7.000000,0.762557,0.229529,0.373360,0.239637,0.844749,6.000000,0.844749
cracktree200_6321.jpg,0.201840,0.335886,0.225806,0.655378,28.000000,0.655378,0.192771,0.323232,0.220450,0.605578,34.000000,0.605578
cracktree200_6327.jpg,0.199156,0.332160,0.263982,0.447818,27.000000,0.445714,0.196682,0.328713,0.252024,0.472486,33.000000,0.470476
cracktree200_6328.jpg,0.192360,0.322654,0.299930,0.349103,108.000000,0.348112,0.186142,0.313861,0.272346,0.370310,103.000000,0.369458
cracktree200_6329.jpg,0.197719,0.330159,0.274225,0.414756,74.000000,0.414756,0.192982,0.323529,0.260158,0.427717,75.000000,0.427717
cracktree200_6330.jpg,0.215584,0.354701,0.252408,0.596407,53.000000,0.597356,0.205584,0.341053,0.241191,0.582036,60.000000,0.582933
cracktree200_6334.jpg,0.140713,0.246711,0.284091,0.218023,111.000000,0.218023,0.171111,0.292220,0.258679,0.335756,117.000000,0.335756
cracktree200_6340.jpg,0.140644,0.246604,0.185973,0.365891,21.000000,0.369707,0.133735,0.235919,0.179466,0.344186,26.000000,0.350163
cracktree200_6351.jpg,0.191248,0.321088,0.211596,0.665414,35.000000,0.664151,0.196419,0.328345,0.214368,0.701128,35.000000,0.700000
cracktree200_6623.jpg,0.214606,0.353375,0.227337,0.793046,17.000000,0.792359,0.201729,0.335731,0.211663,0.811258,18.000000,0.810631
cracktree200_6635.jpg,0.205105,0.340394,0.217784,0.778912,16.000000,0.778535,0.196160,0.327983,0.206321,0.799320,17.000000,0.798978
cracktree200_6645.jpg,0.187110,0.315236,0.193861,0.843091,5.000000,0.843091,0.189812,0.319063,0.197545,0.829040,6.000000,0.829040
cracktree200_6647.jpg,0.213737,0.352196,0.225894,0.798851,9.000000,0.798077,0.204428,0.339460,0.213268,0.831418,7.000000,0.830769
cracktree200_6658.jpg,0.210526,0.347826,0.216796,0.879227,7.000000,0.879227,0.214076,0.352657,0.220411,0.881643,4.000000,0.881643
cracktree200_6710.jpg,0.211659,0.349370,0.218586,0.869775,26.000000,0.869565,0.208056,0.344448,0.215647,0.855305,29.000000,0.855072
cracktree200_6774.jpg,0.228469,0.371957,0.252208,0.708225,84.000000,0.707044,0.220183,0.360902,0.240733,0.720627,71.000000,0.719552
DeepCrack_11113.jpg,0.810627,0.895410,0.887340,0.903628,2.000000,0.963534,0.810728,0.895472,0.885122,0.906066,1.000000,0.974755
DeepCrack_11114.jpg,0.596632,0.747363,0.604590,0.978416,3.000000,0.987402,0.599181,0.749360,0.608498,0.975083,3.000000,0.985827
DeepCrack_11116-2.jpg,0.776716,0.874328,0.802489,0.960293,3.000000,0.926795,0.782984,0.878285,0.809506,0.959837,5.000000,0.927505
DeepCrack_11116-3.jpg,0.856649,0.922791,0.869515,0.983021,2.000000,0.972023,0.864337,0.927232,0.878791,0.981326,2.000000,0.970722
DeepCrack_11118.jpg,0.726739,0.841747,0.799305,0.888950,1.000000,0.986250,0.717498,0.835515,0.808933,0.863904,1.000000,0.983750
DeepCrack_11123.jpg,0.556870,0.715371,0.571173,0.956966,8.000000,0.970486,0.561829,0.719450,0.577758,0.953224,9.000000,0.971528
DeepCrack_11125-1.jpg,0.769195,0.869542,0.808351,0.940757,16.000000,0.940410,0.770730,0.870523,0.813608,0.935999,16.000000,0.937927
DeepCrack_11134-3.jpg,0.711187,0.831221,0.750935,0.930729,6.000000,0.937897,0.714907,0.833756,0.759676,0.923844,12.000000,0.932957
DeepCrack_11134-4.jpg,0.687070,0.814513,0.709899,0.955288,16.000000,0.958136,0.688729,0.815677,0.717513,0.944958,15.000000,0.952735
DeepCrack_11134.jpg,0.649495,0.787507,0.700019,0.899988,12.000000,0.944987,0.652280,0.789552,0.712211,0.885735,12.000000,0.944625
DeepCrack_11151-2.jpg,0.662146,0.796736,0.667127,0.988848,1.000000,1.000000,0.686745,0.814284,0.694806,0.983386,1.000000,1.000000
DeepCrack_11153.jpg,0.590488,0.742524,0.593550,0.991338,1.000000,0.998071,0.619303,0.764900,0.624936,0.985654,1.000000,0.998071
DeepCrack_11155-1.jpg,0.689724,0.816374,0.690516,0.998339,1.000000,1.000000,0.704301,0.826498,0.705958,0.996678,1.000000,0.998489
DeepCrack_11155.jpg,0.626728,0.770538,0.627968,0.996859,1.000000,0.996370,0.647206,0.785823,0.649567,0.994415,4.000000,0.996370
DeepCrack_11156-1.jpg,0.826223,0.904843,0.831760,0.992007,3.000000,1.000000,0.834342,0.909691,0.841988,0.989233,4.000000,1.000000
