name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
CRACK500_20160326_141812_1281_721,0.270191,0.270191,0.281031,0.875076,0.425434,0.282762,0.293700,0.303363,0.902163,0.454047,0.293043,0.315514,0.323747,0.925409,0.479681,0.304739,0.340466,0.347183,0.946230,0.507981,0.326182,0.385870,0.390353,0.971094,0.556863,0.349018,0.442772,0.445274,0.987467,0.613779
CRACK500_20160326_141812_1921_721,0.541361,0.541361,0.695900,0.709116,0.702446,0.554580,0.580934,0.738376,0.731507,0.734925,0.565270,0.617685,0.777516,0.750300,0.763666,0.575712,0.656789,0.818226,0.768992,0.792846,0.594264,0.723636,0.885815,0.798081,0.839662,0.615783,0.783541,0.937316,0.826869,0.878635
CRACK500_20160326_142309_1281_721,0.845727,0.845727,0.913098,0.919759,0.916416,0.854339,0.895323,0.948558,0.941014,0.944771,0.861481,0.930322,0.970533,0.957364,0.963904,0.868388,0.959049,0.983768,0.974469,0.979096,0.882389,0.988650,0.995505,0.993083,0.994292,0.902226,0.998496,0.999376,0.999120,0.999248
CRACK500_20160326_142354_641_1081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CRACK500_20160326_142403_1921_361,0.145167,0.145167,0.661654,0.156807,0.253529,0.165797,0.174584,0.733835,0.186386,0.297269,0.183329,0.201011,0.804511,0.211333,0.334736,0.196854,0.223806,0.873684,0.231290,0.365754,0.212770,0.261421,0.977444,0.263008,0.414487,0.216601,0.279045,1.000000,0.279045,0.436333
CRACK500_20160326_150104_1921_361,0.470810,0.470810,0.940975,0.485138,0.640205,0.487583,0.530566,0.940975,0.548832,0.693294,0.502175,0.590191,0.940975,0.612880,0.742289,0.517287,0.658142,0.940975,0.686483,0.793831,0.536464,0.788420,0.940975,0.829441,0.881695,0.566355,0.906116,0.940975,0.960722,0.950746
CRACK500_20160326_150104_1_361,0.479537,0.479537,0.852677,0.522857,0.648226,0.497237,0.535404,0.873009,0.580623,0.697411,0.512930,0.586500,0.888512,0.633091,0.739364,0.529678,0.640537,0.903846,0.687377,0.780887,0.556121,0.726083,0.919858,0.775117,0.841307,0.582924,0.797533,0.928753,0.849506,0.887364
CRACK500_20160326_162529_641_361,0.743836,0.743836,0.957753,0.769070,0.853103,0.754322,0.785129,0.969963,0.804693,0.879633,0.765034,0.822737,0.979731,0.836983,0.902749,0.776495,0.860820,0.986976,0.870711,0.925205,0.795972,0.918890,0.994872,0.923263,0.957731,0.818706,0.965587,0.999756,0.965815,0.982492
CRACK500_20160326_162532_1921_361,0.896976,0.896976,0.918586,0.974443,0.945690,0.905300,0.918747,0.934278,0.982228,0.957653,0.909563,0.934596,0.945816,0.987466,0.966193,0.912094,0.948909,0.956801,0.991383,0.973785,0.916302,0.970714,0.974247,0.996279,0.985140,0.920918,0.989795,0.989939,0.999853,0.994871
CRACK500_20160326_162532_1_721,0.715731,0.715731,0.754911,0.932390,0.834316,0.727028,0.745546,0.779558,0.944714,0.854227,0.737382,0.771457,0.801121,0.954201,0.870986,0.747611,0.796852,0.821802,0.963298,0.886942,0.766102,0.841875,0.859481,0.976245,0.914150,0.789054,0.895139,0.904338,0.988764,0.944668
CRACK500_20160326_174634_1921_361,0.611919,0.611919,0.853378,0.683812,0.759243,0.653543,0.670662,0.881081,0.737412,0.802870,0.689165,0.723665,0.906081,0.782350,0.839682,0.727157,0.778608,0.929054,0.827829,0.875525,0.781937,0.866423,0.960135,0.898755,0.928432,0.825713,0.947937,0.989865,0.957228,0.973273
CRACK500_20160326_174634_641_721,0.536006,0.536006,0.787767,0.626472,0.697922,0.555602,0.573665,0.814667,0.659770,0.729082,0.573124,0.607633,0.836442,0.689565,0.755935,0.592077,0.645013,0.858538,0.721716,0.784204,0.627469,0.710330,0.895124,0.774814,0.830635,0.672327,0.782180,0.928669,0.832177,0.877779
CRACK500_20160328_150820_641_361,0.812383,0.812383,0.872105,0.922258,0.896480,0.818338,0.885051,0.917422,0.961661,0.939021,0.823204,0.939141,0.955690,0.981896,0.968616,0.828757,0.982570,0.990937,0.991480,0.991208,0.845018,0.996805,1.000000,0.996805,0.998400,0.858224,1.000000,1.000000,1.000000,1.000000
CRACK500_20160328_150821_1281_361,0.765316,0.765316,0.916029,0.823057,0.867058,0.775512,0.805797,0.936728,0.852179,0.892456,0.784289,0.840051,0.951703,0.877457,0.913073,0.794244,0.872368,0.963310,0.902350,0.931834,0.812160,0.921881,0.978606,0.940843,0.959353,0.831176,0.961934,0.991015,0.970397,0.980598
CRACK500_20160328_150821_1_721,0.643033,0.643033,0.711574,0.869720,0.782739,0.667894,0.690166,0.751095,0.894825,0.816684,0.688548,0.732208,0.784386,0.916716,0.845404,0.706601,0.776504,0.817872,0.938846,0.874194,0.739894,0.856587,0.878419,0.971802,0.922754,0.776544,0.926363,0.934683,0.990482,0.961774
CRACK500_20160328_150821_641_361,0.751272,0.751272,0.908897,0.812452,0.857973,0.759829,0.787099,0.931201,0.835697,0.880868,0.767319,0.818547,0.948810,0.856366,0.900221,0.776689,0.850332,0.963360,0.878752,0.919113,0.795993,0.901667,0.983138,0.915829,0.948291,0.815613,0.948921,0.993917,0.954465,0.973791
CRACK500_20160328_150827_1281_1081,0.878071,0.878071,0.930400,0.939802,0.935078,0.882501,0.907317,0.947612,0.955232,0.951407,0.886863,0.930436,0.959660,0.968307,0.963964,0.891949,0.950339,0.969342,0.979789,0.974537,0.901490,0.975336,0.982788,0.992285,0.987514,0.912821,0.990865,0.992900,0.997935,0.995411
CRACK500_20160328_150927_1281_721,0.574569,0.574569,0.763969,0.698578,0.729812,0.603156,0.624411,0.803139,0.737249,0.768785,0.627249,0.670871,0.836982,0.771706,0.803019,0.650422,0.718813,0.869672,0.805592,0.836406,0.690049,0.804109,0.922571,0.862304,0.891420,0.731769,0.895326,0.971966,0.919059,0.944772
CRACK500_20160328_150932_1921_361,0.571283,0.571283,0.681383,0.779520,0.727155,0.591757,0.624122,0.732599,0.808246,0.768565,0.609256,0.668921,0.774405,0.830820,0.801621,0.626449,0.713511,0.814953,0.851459,0.832806,0.655335,0.781762,0.877575,0.877456,0.877515,0.684690,0.838080,0.927317,0.897003,0.911908
CRACK500_20160328_150932_641_361,0.732226,0.732226,0.835065,0.856027,0.845416,0.746720,0.773850,0.870238,0.874791,0.872509,0.758304,0.809536,0.899327,0.890207,0.894744,0.770746,0.847075,0.928663,0.906030,0.917207,0.791394,0.904846,0.970515,0.930422,0.950046,0.814241,0.945831,0.993223,0.951975,0.972162
CRACK500_20160328_150933_1921_361,0.611664,0.611664,0.741202,0.777772,0.759047,0.631786,0.659777,0.782332,0.808124,0.795019,0.649145,0.704063,0.817526,0.835335,0.826334,0.667005,0.749721,0.851009,0.862995,0.856960,0.698566,0.827299,0.903633,0.907351,0.905488,0.737945,0.903373,0.952363,0.946125,0.949234
CRACK500_20160328_150940_1281_361,0.318854,0.318854,0.522761,0.449779,0.483531,0.326175,0.345386,0.530103,0.497789,0.513438,0.332219,0.368664,0.536711,0.540745,0.538721,0.338891,0.392514,0.541850,0.587492,0.563749,0.345397,0.431500,0.544053,0.675932,0.602864,0.344926,0.471734,0.544053,0.780164,0.641059
CRACK500_20160328_150940_1_1081,0.167999,0.167999,0.687415,0.181895,0.287670,0.190732,0.199918,0.756929,0.213633,0.333219,0.209310,0.230301,0.808723,0.243568,0.374382,0.229574,0.265073,0.854612,0.277591,0.419063,0.263844,0.330908,0.920036,0.340707,0.497267,0.298463,0.416392,0.970468,0.421736,0.587962
CRACK500_20160328_150940_641_1081,0.053929,0.053929,0.126812,0.085784,0.102339,0.084104,0.074009,0.171498,0.115196,0.137819,0.134876,0.099796,0.227053,0.151144,0.181480,0.198826,0.143172,0.314010,0.208333,0.250482,0.310301,0.266817,0.527778,0.350490,0.421240,0.421611,0.490354,0.793478,0.562092,0.658037
CRACK500_20160328_150940_641_361,0.374580,0.374580,0.444482,0.704302,0.545010,0.409103,0.418421,0.491207,0.738480,0.589982,0.440610,0.459345,0.533151,0.768419,0.629522,0.471915,0.501103,0.573900,0.797998,0.667646,0.528312,0.575671,0.646235,0.840563,0.730700,0.592233,0.663165,0.728871,0.880332,0.797474
CRACK500_20160328_151013_361_1921,0.332613,0.332613,0.528000,0.473361,0.499190,0.376703,0.375335,0.573714,0.520492,0.545809,0.415584,0.415454,0.612571,0.563525,0.587025,0.459791,0.463084,0.658286,0.609631,0.633025,0.528634,0.559386,0.737143,0.698770,0.717444,0.595468,0.689471,0.826286,0.806352,0.816197
CRACK500_20160328_151020_641_721,0.587219,0.587219,0.650614,0.857681,0.739934,0.622748,0.658859,0.712989,0.896675,0.794352,0.652377,0.723312,0.766933,0.927098,0.839444,0.679153,0.786505,0.818591,0.952529,0.880496,0.722865,0.875010,0.892612,0.977960,0.933339,0.768892,0.947350,0.953344,0.993407,0.972963
CRACK500_20160328_151027_1921_1,0.604780,0.604780,0.789239,0.721266,0.753723,0.640797,0.693404,0.846608,0.793037,0.818947,0.671268,0.769184,0.888827,0.851064,0.869536,0.700000,0.838492,0.920241,0.904204,0.912152,0.743110,0.919311,0.953325,0.962639,0.957959,0.784625,0.957267,0.965913,0.990736,0.978167
CRACK500_20160328_151027_641_361,0.617647,0.617647,0.820237,0.714343,0.763636,0.663618,0.730895,0.874981,0.816124,0.844528,0.700807,0.815623,0.908965,0.888175,0.898450,0.732633,0.880343,0.931570,0.941208,0.936364,0.778760,0.934067,0.952176,0.980046,0.965910,0.821244,0.960069,0.966323,0.993304,0.979628
CRACK500_20160328_151056_1_361,0.693101,0.693101,0.846819,0.792455,0.818736,0.716549,0.792384,0.936236,0.837586,0.884168,0.733750,0.851518,0.979185,0.867215,0.919805,0.751473,0.889800,0.994283,0.894376,0.941687,0.780981,0.926212,0.999853,0.926337,0.961693,0.814649,0.951578,1.000000,0.951578,0.975188
CRACK500_20160328_151056_641_1081,0.739966,0.739966,0.842067,0.859210,0.850552,0.780385,0.875333,0.949760,0.917832,0.933523,0.809495,0.945505,0.991587,0.953152,0.971989,0.832625,0.970658,0.998798,0.971793,0.985110,0.864283,0.994113,1.000000,0.994113,0.997048,0.893075,0.999264,1.000000,0.999264,0.999632
CRACK500_20160328_151057_1281_721,0.618349,0.618349,0.876707,0.677241,0.764173,0.628583,0.688016,0.920007,0.731793,0.815177,0.638384,0.747418,0.949112,0.778621,0.855454,0.650332,0.799968,0.970271,0.820069,0.888869,0.666718,0.857045,0.991876,0.863103,0.923020,0.684523,0.883234,0.999197,0.883862,0.937997
CRACK500_20160328_151151_1921_721,0.716830,0.716830,0.778757,0.900144,0.835062,0.751013,0.800437,0.845417,0.937673,0.889158,0.775492,0.865740,0.896370,0.962028,0.928039,0.794189,0.919570,0.936788,0.980405,0.958100,0.824209,0.979267,0.983335,0.995793,0.989525,0.853814,0.999521,0.999521,1.000000,0.999761
CRACK500_20160328_151151_1_1,0.802905,0.802905,0.875240,0.906673,0.890679,0.820725,0.876223,0.926224,0.941966,0.934028,0.835139,0.925462,0.957893,0.964707,0.961288,0.849983,0.957607,0.977567,0.979123,0.978344,0.873662,0.989255,0.996161,0.993041,0.994599,0.894881,0.999627,1.000000,0.999627,0.999814
CRACK500_20160328_151151_641_1081,0.766338,0.766338,0.813190,0.930074,0.867714,0.794335,0.860856,0.892726,0.960181,0.925226,0.815891,0.918692,0.941693,0.974102,0.957623,0.835867,0.955430,0.969431,0.985108,0.977207,0.865628,0.990371,0.992924,0.997410,0.995162,0.894525,1.000000,1.000000,1.000000,1.000000
CRACK500_20160328_151151_641_361,0.801090,0.801090,0.878659,0.900738,0.889561,0.820859,0.884089,0.929634,0.947493,0.938479,0.835890,0.933789,0.956098,0.975622,0.965761,0.849788,0.966804,0.975976,0.990374,0.983122,0.870897,0.994844,0.996707,0.998125,0.997416,0.892527,1.000000,1.000000,1.000000,1.000000
CRACK500_20160328_151201_1281_721,0.362893,0.362893,0.943729,0.370919,0.532533,0.380922,0.380459,0.960895,0.386443,0.551207,0.398183,0.397031,0.974312,0.401231,0.568392,0.417387,0.414894,0.984829,0.417562,0.586466,0.453560,0.446667,0.995406,0.447589,0.617512,0.499846,0.484660,0.999093,0.484874,0.652891
CRACK500_20160328_151201_1_1,0.820451,0.820451,0.905817,0.896968,0.901371,0.827319,0.851639,0.927522,0.912355,0.919876,0.833467,0.877380,0.945175,0.924427,0.934686,0.840711,0.902813,0.961206,0.936953,0.948925,0.853728,0.935693,0.980515,0.953421,0.966778,0.867554,0.959046,0.991649,0.966854,0.979095
CRACK500_20160328_151241_1_1,0.703134,0.703134,0.754428,0.911829,0.825694,0.745581,0.769152,0.818973,0.926705,0.869515,0.784888,0.828415,0.879316,0.934688,0.906157,0.823515,0.883707,0.934254,0.942308,0.938264,0.869773,0.950516,0.990393,0.959361,0.974630,0.879649,0.976567,0.999400,0.977141,0.988145
CRACK500_20160328_151241_641_721,0.700175,0.700175,0.844191,0.804086,0.823650,0.716512,0.758778,0.889269,0.837950,0.862847,0.729819,0.807393,0.920241,0.868144,0.893434,0.741887,0.851972,0.945180,0.896260,0.920070,0.761864,0.912977,0.973753,0.936011,0.954509,0.781578,0.958671,0.990766,0.967313,0.978899
CRACK500_20160328_151243_1_361,0.762590,0.762590,0.780210,0.971236,0.865306,0.783401,0.805210,0.818713,0.979929,0.892096,0.801277,0.840174,0.850524,0.985724,0.913146,0.818164,0.872071,0.879837,0.989979,0.931664,0.845467,0.916790,0.920861,0.995201,0.956589,0.875289,0.952588,0.954127,0.998310,0.975718
CRACK500_20160328_151244_1921_1081,0.546622,0.546622,0.827412,0.616968,0.706859,0.562273,0.594224,0.870139,0.652049,0.745471,0.575501,0.635815,0.901344,0.683372,0.777368,0.589654,0.679808,0.928469,0.717380,0.809387,0.609907,0.753954,0.961354,0.777519,0.859719,0.628856,0.832738,0.987518,0.841597,0.908737
CRACK500_20160328_151244_641_721,0.797663,0.797663,0.907483,0.868272,0.887445,0.803521,0.825600,0.928919,0.881274,0.904470,0.808628,0.848778,0.945529,0.892415,0.918205,0.814251,0.872247,0.960628,0.904586,0.931765,0.824066,0.909890,0.982750,0.924658,0.952820,0.835483,0.943073,0.996706,0.946022,0.970703
CRACK500_20160328_151247_641_1,0.757179,0.757179,0.827955,0.898555,0.861812,0.781308,0.825158,0.877876,0.932161,0.904204,0.800254,0.881305,0.918391,0.956187,0.936908,0.818624,0.932259,0.953408,0.976759,0.964942,0.842019,0.987140,0.991463,0.995603,0.993529,0.867942,0.999372,1.000000,0.999372,0.999686
CRACK500_20160328_151343_1281_1,0.494542,0.494542,0.629498,0.697592,0.661798,0.540898,0.573202,0.688279,0.774181,0.728707,0.577357,0.636805,0.726398,0.837742,0.778107,0.608581,0.696115,0.760599,0.891433,0.820835,0.660419,0.784482,0.815461,0.953810,0.879226,0.717172,0.868154,0.881368,0.983024,0.929425
CRACK500_20160328_151343_641_721,0.622724,0.622724,0.784213,0.751493,0.767504,0.648236,0.692052,0.841878,0.795445,0.818003,0.668420,0.749243,0.882094,0.832630,0.856649,0.689650,0.805636,0.915746,0.870133,0.892357,0.721581,0.884164,0.953635,0.923879,0.938521,0.752085,0.928873,0.968592,0.957720,0.963125
CRACK500_20160328_151355_1281_361,0.688483,0.688483,0.831347,0.800255,0.815505,0.711306,0.751900,0.874953,0.842427,0.858382,0.730449,0.806024,0.906504,0.879107,0.892595,0.750580,0.857286,0.931330,0.915133,0.923160,0.781812,0.927236,0.960197,0.964301,0.962245,0.814200,0.970916,0.977382,0.993233,0.985243
CRACK500_20160328_151355_641_721,0.481766,0.481766,0.538345,0.820916,0.650259,0.493838,0.518413,0.568582,0.854553,0.682835,0.503842,0.548370,0.590984,0.883789,0.708319,0.513243,0.576465,0.609401,0.914283,0.731339,0.529889,0.616494,0.632216,0.961228,0.762755,0.549577,0.642147,0.646097,0.990569,0.782082
CRACK500_20160328_151409_1921_1081,0.634601,0.634601,0.724427,0.836545,0.776460,0.673718,0.734175,0.798582,0.901020,0.846714,0.704332,0.809345,0.852454,0.941191,0.894627,0.731051,0.866918,0.892912,0.967510,0.928715,0.772498,0.932612,0.941549,0.989926,0.965131,0.810515,0.971389,0.971865,0.999496,0.985487
CRACK500_20160328_151413_1_361,0.737453,0.737453,0.787045,0.921283,0.848890,0.750966,0.777629,0.818374,0.939827,0.874906,0.762630,0.811386,0.843626,0.955019,0.895873,0.774757,0.844245,0.867114,0.969707,0.915545,0.797681,0.895732,0.904874,0.988847,0.944998,0.824718,0.936743,0.938360,0.998164,0.967339
CRACK500_20160328_151413_641_721,0.675328,0.675328,0.859722,0.758959,0.806204,0.701206,0.750862,0.901996,0.817561,0.857705,0.724140,0.817056,0.933730,0.867353,0.899318,0.747407,0.882183,0.960641,0.915264,0.937404,0.783914,0.960769,0.990805,0.969412,0.979992,0.818757,0.995545,1.000000,0.995545,0.997768
CRACK500_20160328_151423_641_1081,0.683720,0.683720,0.851089,0.776626,0.812154,0.712955,0.765834,0.904042,0.833595,0.867391,0.736640,0.834330,0.940232,0.881058,0.909684,0.758730,0.894580,0.967257,0.922516,0.944357,0.794156,0.958849,0.989738,0.968477,0.978993,0.829540,0.986029,0.998355,0.987634,0.992966
CRACK500_20160328_151504_1_361,0.697032,0.697032,0.903591,0.753036,0.821472,0.716276,0.759639,0.925274,0.809288,0.863403,0.735833,0.813734,0.941711,0.856893,0.897302,0.758244,0.866827,0.956983,0.901972,0.928664,0.790932,0.938646,0.978900,0.958030,0.968352,0.821854,0.983023,0.992889,0.989993,0.991439
CRACK500_20160328_151657_1281_1,0.638662,0.638662,0.957155,0.657457,0.779492,0.673420,0.743775,0.973477,0.759159,0.853063,0.703371,0.828928,0.980472,0.842843,0.906463,0.725487,0.887608,0.984844,0.899900,0.940458,0.763396,0.947569,0.991256,0.955556,0.973079,0.804433,0.971296,0.999709,0.971572,0.985439
CRACK500_20160328_151657_1921_721,0.502306,0.502306,0.980360,0.507412,0.668713,0.537790,0.587828,0.990180,0.591275,0.740418,0.571129,0.670792,0.995090,0.673020,0.802963,0.611573,0.768319,1.000000,0.768319,0.868982,0.671045,0.907666,1.000000,0.907666,0.951599,0.724931,0.991953,1.000000,0.991953,0.995960
CRACK500_20160328_151657_1_361,0.416755,0.416755,0.924803,0.431373,0.588323,0.464183,0.508025,0.942053,0.524412,0.673762,0.505947,0.587209,0.947245,0.607062,0.739926,0.548768,0.666884,0.952269,0.689946,0.800156,0.617405,0.796616,0.963155,0.821655,0.886796,0.681383,0.894170,0.972869,0.917038,0.944129
CRACK500_20160328_151657_641_361,0.525037,0.525037,0.982107,0.530107,0.688556,0.559811,0.604624,0.991784,0.607667,0.753602,0.590351,0.678915,0.996166,0.680694,0.808755,0.617989,0.750052,0.999087,0.750567,0.857177,0.662142,0.863506,1.000000,0.863506,0.926754,0.708890,0.949443,1.000000,0.949443,0.974066
CRACK500_20160328_151657_641_721,0.395533,0.395533,0.916378,0.410344,0.566856,0.456793,0.476621,0.958908,0.486559,0.645557,0.510315,0.548763,0.981906,0.554369,0.708647,0.561187,0.616055,0.992729,0.618847,0.762418,0.640594,0.715630,0.997294,0.717023,0.834248,0.722086,0.803238,0.999070,0.803839,0.890884
CRACK500_20160328_151728_1921_721,0.813632,0.813632,0.851852,0.947739,0.897241,0.836508,0.893798,0.908762,0.981910,0.943921,0.855776,0.946655,0.952123,0.993970,0.972596,0.874915,0.983669,0.984643,0.998995,0.991767,0.900117,0.999097,0.999097,1.000000,0.999548,0.918679,1.000000,1.000000,1.000000,1.000000
CRACK500_20160328_151808_1281_721,0.391826,0.391826,0.546978,0.580072,0.563039,0.445820,0.465719,0.625423,0.645869,0.635482,0.492211,0.539211,0.693528,0.707884,0.700633,0.534412,0.616343,0.757711,0.767631,0.762639,0.603222,0.759307,0.865930,0.860465,0.863189,0.671558,0.906455,0.950080,0.951787,0.950933
CRACK500_20160328_152022_1921_1,0.782143,0.782143,0.831027,0.930052,0.877756,0.781568,0.808883,0.846623,0.947769,0.894345,0.780381,0.830170,0.857528,0.962992,0.907205,0.780231,0.850307,0.866205,0.978871,0.919099,0.778609,0.870671,0.873476,0.996325,0.930865,0.774112,0.876290,0.876290,1.000000,0.934067
CRACK500_20160328_152022_641_721,0.686571,0.686571,0.768822,0.865184,0.814162,0.696520,0.725831,0.800570,0.886037,0.841138,0.704813,0.761951,0.828625,0.904484,0.864894,0.711802,0.798105,0.856097,0.921764,0.887718,0.723377,0.855536,0.900479,0.944878,0.922145,0.736920,0.913183,0.943696,0.965804,0.954622
CRACK500_20160328_152305_1921_361,0.797232,0.797232,0.849009,0.928940,0.887177,0.801449,0.823477,0.869543,0.939555,0.903194,0.805037,0.846568,0.887157,0.948727,0.916910,0.809192,0.870504,0.904582,0.958518,0.930770,0.817480,0.910875,0.933029,0.974595,0.953359,0.826075,0.948053,0.959638,0.987427,0.973334
CRACK500_20160328_152308_1_361,0.729991,0.729991,0.865332,0.823551,0.843925,0.747197,0.774966,0.896766,0.850875,0.873218,0.762471,0.813618,0.921511,0.874199,0.897232,0.778781,0.851805,0.942722,0.898295,0.919972,0.806110,0.911249,0.971815,0.935985,0.953564,0.836085,0.959573,0.990541,0.968447,0.979370
CRACK500_20160328_152322_1281_721,0.414782,0.414782,0.492436,0.724541,0.586354,0.441041,0.466404,0.539902,0.774068,0.636119,0.462014,0.514532,0.581316,0.817474,0.679460,0.480138,0.563296,0.621596,0.857262,0.720652,0.508767,0.641088,0.678707,0.920423,0.781296,0.540043,0.720474,0.731089,0.980245,0.837530
CRACK500_20160328_152322_1_721,0.620196,0.620196,0.808016,0.727381,0.765581,0.643008,0.661699,0.834015,0.762054,0.796413,0.663451,0.698898,0.855561,0.792394,0.822767,0.686103,0.738994,0.877588,0.823925,0.849910,0.726254,0.811013,0.912735,0.879185,0.895646,0.771295,0.891014,0.952335,0.932604,0.942366
CRACK500_20160328_152328_1281_361,0.759449,0.759449,0.850549,0.876398,0.863280,0.767386,0.794366,0.873775,0.897338,0.885400,0.775050,0.825975,0.893405,0.916273,0.904694,0.784634,0.857488,0.911550,0.935310,0.923277,0.801095,0.902945,0.935832,0.962539,0.948997,0.821167,0.942720,0.957309,0.984091,0.970515
CRACK500_20160328_152328_1921_361,0.620024,0.620024,0.803814,0.730583,0.765451,0.636720,0.673852,0.840899,0.772319,0.805151,0.650694,0.718702,0.866614,0.808093,0.836331,0.665112,0.762273,0.886469,0.844741,0.865102,0.688324,0.827639,0.907986,0.903410,0.905692,0.712419,0.882562,0.919969,0.955958,0.937618
CRACK500_20160328_152328_641_361,0.563497,0.563497,0.623033,0.855007,0.720816,0.589911,0.612248,0.671105,0.874703,0.759496,0.611951,0.657245,0.714508,0.891315,0.793178,0.634345,0.708234,0.761370,0.910299,0.829200,0.669932,0.796473,0.837282,0.942335,0.886708,0.707105,0.892632,0.913886,0.974608,0.943271
CRACK500_20160328_152511_1921_721,0.219063,0.219063,0.710201,0.240567,0.359395,0.252516,0.256085,0.748613,0.280179,0.407752,0.279325,0.290376,0.780623,0.316178,0.450064,0.310738,0.332997,0.814767,0.360272,0.499622,0.364476,0.421651,0.869825,0.450051,0.593185,0.419303,0.544074,0.926163,0.568744,0.704725
CRACK500_20160328_153020_1921_361,0.677912,0.677912,0.794288,0.822282,0.808043,0.697693,0.726624,0.833333,0.850175,0.841670,0.714693,0.771925,0.867538,0.875063,0.871284,0.732607,0.817185,0.898677,0.900117,0.899396,0.764849,0.895790,0.948209,0.941874,0.945031,0.798806,0.966056,0.984350,0.981126,0.982735
CRACK500_20160328_153241_1281_721,0.848260,0.848260,0.877683,0.961983,0.917901,0.853014,0.868554,0.893683,0.968642,0.929654,0.857553,0.887227,0.908461,0.974332,0.940244,0.862721,0.905721,0.923086,0.979653,0.950529,0.872490,0.937949,0.948154,0.988655,0.967981,0.884301,0.972148,0.974596,0.997423,0.985878
CRACK500_20160328_153327_1_721,0.717073,0.717073,0.758939,0.928565,0.835227,0.736157,0.774669,0.808642,0.948557,0.873029,0.752029,0.821445,0.848910,0.962108,0.901971,0.767079,0.865224,0.885622,0.974069,0.927743,0.793680,0.929631,0.938402,0.990046,0.963532,0.822055,0.975180,0.977097,0.997992,0.987434
CRACK500_20160328_153357_1281_361,0.526678,0.526678,0.856863,0.577486,0.689966,0.535969,0.561589,0.882835,0.606815,0.719253,0.544809,0.593450,0.903729,0.633499,0.744862,0.555208,0.628891,0.921852,0.664307,0.772170,0.572060,0.689461,0.951518,0.714564,0.816191,0.587767,0.758915,0.985917,0.767232,0.862935
CRACK500_20160328_153357_641_1,0.647684,0.647684,0.791850,0.780581,0.786175,0.667310,0.693694,0.823676,0.814671,0.819149,0.684867,0.737016,0.851171,0.846044,0.848600,0.704226,0.786309,0.879192,0.881558,0.880373,0.736083,0.873762,0.927226,0.938094,0.932629,0.771905,0.954823,0.972767,0.981047,0.976889
CRACK500_20160328_153404_641_721,0.839765,0.839765,0.918133,0.907735,0.912904,0.848936,0.868164,0.934872,0.924051,0.929430,0.856949,0.893398,0.949014,0.938441,0.943698,0.863355,0.916336,0.960085,0.952627,0.956341,0.873920,0.950097,0.976618,0.972212,0.974410,0.885416,0.977483,0.989195,0.988033,0.988613
CRACK500_20160328_153421_641_1,0.855616,0.855616,0.917796,0.926628,0.922191,0.861563,0.878904,0.931912,0.939216,0.935550,0.867018,0.900223,0.944179,0.950828,0.947492,0.871459,0.921096,0.955439,0.962441,0.958927,0.879632,0.951820,0.973215,0.977424,0.975315,0.888840,0.979922,0.989342,0.990377,0.989859
CRACK500_20160328_153524_641_361,0.733532,0.733532,0.795311,0.904244,0.846286,0.744502,0.774868,0.828100,0.923395,0.873155,0.753969,0.810675,0.855680,0.939074,0.895439,0.763580,0.846086,0.881822,0.954292,0.916627,0.779839,0.901635,0.920990,0.977223,0.948273,0.799083,0.951606,0.956655,0.994484,0.975203
CRACK500_20160328_153533_1281_1,0.586787,0.586787,0.657215,0.845578,0.739592,0.617860,0.652921,0.710067,0.890264,0.790021,0.643309,0.711037,0.756208,0.922501,0.831118,0.665928,0.767546,0.801454,0.947759,0.868488,0.701734,0.856392,0.874553,0.976326,0.922641,0.739032,0.930763,0.937919,0.991869,0.964140
CRACK500_20160328_153533_1281_721,0.423600,0.423600,0.480131,0.782500,0.595111,0.476584,0.506129,0.558656,0.843333,0.672092,0.521275,0.586437,0.630533,0.893452,0.739313,0.559659,0.664290,0.698247,0.931786,0.798286,0.618684,0.791810,0.808546,0.974524,0.883810,0.679307,0.907676,0.909350,0.997976,0.951604
