name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
CRACK500_20160302_155914_1081_641,0.092888,0.092888,0.096199,0.729622,0.169986,0.119741,0.137101,0.143906,0.743539,0.241141,0.139861,0.175820,0.186370,0.756461,0.299060,0.157621,0.209695,0.223591,0.771372,0.346690,0.184469,0.255618,0.273394,0.797217,0.407159,0.213738,0.280500,0.296461,0.838966,0.438110
CRACK500_20160302_155919_1281_721,0.763272,0.763272,0.787424,0.961367,0.865745,0.792073,0.847026,0.867343,0.973089,0.917178,0.811956,0.904154,0.921569,0.979528,0.949665,0.833316,0.948680,0.962137,0.985471,0.973664,0.865302,0.988251,0.994456,0.993726,0.994091,0.896295,0.999070,0.999730,0.999340,0.999535
CRACK500_20160302_155919_641_1,0.204589,0.204589,0.210756,0.874869,0.339682,0.229270,0.248942,0.256383,0.895593,0.398645,0.249975,0.288945,0.297080,0.913431,0.448343,0.271465,0.333562,0.342265,0.929171,0.500257,0.308792,0.408406,0.416393,0.955142,0.579955,0.353373,0.476752,0.481357,0.980325,0.645676
CRACK500_20160302_155919_641_1081,0.555726,0.555726,0.566303,0.967484,0.714426,0.627395,0.724249,0.732137,0.985341,0.840075,0.679015,0.852649,0.859750,0.990405,0.920464,0.723448,0.938767,0.943994,0.994136,0.968416,0.784786,0.993330,0.994384,0.998934,0.996654,0.833985,1.000000,1.000000,1.000000,1.000000
CRACK500_20160302_155925_1281_361,0.606638,0.606638,0.617444,0.971959,0.755164,0.640537,0.694725,0.702438,0.984440,0.819868,0.663813,0.762710,0.768479,0.990254,0.865383,0.682455,0.821545,0.826101,0.993332,0.902031,0.711408,0.884451,0.886602,0.997264,0.938683,0.739558,0.899730,0.899799,0.999915,0.947219
CRACK500_20160302_155925_641_361,0.476357,0.476357,0.483470,0.970043,0.645314,0.524134,0.580759,0.584429,0.989301,0.734785,0.558521,0.660716,0.662282,0.996434,0.795700,0.584400,0.732670,0.732670,1.000000,0.845712,0.629248,0.817632,0.817632,1.000000,0.899668,0.672825,0.853182,0.853182,1.000000,0.920775
CRACK500_20160302_160033_641_361,0.479559,0.479559,0.767785,0.560916,0.648246,0.489963,0.509033,0.803296,0.581518,0.674648,0.498626,0.533272,0.828246,0.599576,0.695600,0.511486,0.559188,0.852037,0.619330,0.717281,0.533728,0.605123,0.894975,0.651378,0.753989,0.560115,0.657301,0.940699,0.685714,0.793219
CRACK500_20160303_091830_361_1281,0.635726,0.635726,0.662668,0.939890,0.777301,0.690911,0.723034,0.745602,0.959819,0.839256,0.732889,0.793060,0.811058,0.972780,0.884588,0.770287,0.852843,0.868403,0.979423,0.920578,0.819471,0.925479,0.938771,0.984932,0.961298,0.862306,0.967618,0.975326,0.991899,0.983542
CRACK500_20160303_092627_641_721,0.645221,0.645221,0.655665,0.975907,0.784358,0.688387,0.745825,0.751314,0.990300,0.854410,0.719558,0.821714,0.823839,0.996871,0.902133,0.748462,0.885991,0.886483,0.999374,0.939550,0.789271,0.950599,0.950599,1.000000,0.974674,0.821820,0.970780,0.970780,1.000000,0.985173
CRACK500_20160303_092806_1281_721,0.723212,0.723212,0.741065,0.967764,0.839377,0.763484,0.840429,0.852918,0.982874,0.913297,0.789630,0.916327,0.924659,0.990262,0.956337,0.815017,0.970775,0.973001,0.997649,0.985171,0.853782,0.996400,0.996400,1.000000,0.998197,0.887633,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092806_1_721,0.618862,0.618862,0.630341,0.971414,0.764564,0.687148,0.766926,0.772110,0.991322,0.868091,0.735647,0.866075,0.869162,0.995916,0.928232,0.776523,0.935624,0.936072,0.999490,0.966742,0.828890,0.983438,0.983438,1.000000,0.991650,0.876274,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092839_1281_361,0.305704,0.305704,0.381502,0.606089,0.468259,0.338772,0.357207,0.437427,0.660764,0.526386,0.367740,0.408257,0.488854,0.712333,0.579805,0.397402,0.467300,0.546343,0.763591,0.636952,0.452943,0.562492,0.635510,0.830382,0.719993,0.533109,0.653304,0.719007,0.877291,0.790301
CRACK500_20160303_092839_1281_721,0.389064,0.389064,0.776926,0.437992,0.560181,0.438653,0.454340,0.828593,0.501471,0.624805,0.481582,0.515147,0.865665,0.559906,0.679996,0.527157,0.585834,0.900607,0.626329,0.738834,0.598775,0.712256,0.950463,0.739715,0.831950,0.668366,0.846327,0.987003,0.855865,0.916768
CRACK500_20160303_092839_641_721,0.397812,0.397812,0.602125,0.539676,0.569193,0.436260,0.451088,0.644002,0.600936,0.621724,0.474022,0.503056,0.680655,0.658467,0.669377,0.514633,0.561865,0.719788,0.719172,0.719479,0.580687,0.672526,0.789641,0.819314,0.804204,0.650842,0.793277,0.864453,0.905967,0.884724
CRACK500_20160303_093353_1921_361,0.628205,0.628205,0.680832,0.890434,0.771653,0.645029,0.667453,0.715738,0.908205,0.800566,0.660602,0.703795,0.747833,0.922789,0.826150,0.676876,0.742166,0.780631,0.937741,0.852004,0.704455,0.810568,0.837699,0.961579,0.895374,0.734365,0.880891,0.894954,0.982474,0.936674
CRACK500_20160303_093353_1921_721,0.647537,0.647537,0.676088,0.938776,0.786066,0.682818,0.730031,0.751272,0.962716,0.843952,0.710066,0.800027,0.817694,0.973705,0.888906,0.740225,0.871447,0.884681,0.983124,0.931308,0.791360,0.973639,0.977388,0.996075,0.986643,0.828606,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_093400_641_1,0.592489,0.592489,0.913120,0.627885,0.744104,0.617864,0.651653,0.936389,0.681836,0.789092,0.640426,0.706868,0.956268,0.730482,0.828263,0.660876,0.760478,0.971235,0.778001,0.863945,0.695822,0.858927,0.993803,0.863552,0.924110,0.735669,0.938490,1.000000,0.938490,0.968269
CRACK500_20160303_093400_641_721,0.472492,0.472492,0.530719,0.811556,0.641758,0.512668,0.551189,0.614311,0.842872,0.710667,0.552460,0.621205,0.683653,0.871807,0.766350,0.587378,0.688555,0.746347,0.898910,0.815555,0.642574,0.809497,0.846826,0.948356,0.894720,0.700157,0.925282,0.936287,0.987455,0.961191
CRACK500_20160303_093527_1281_361,0.526888,0.526888,0.595460,0.820638,0.690146,0.552991,0.577896,0.644640,0.848060,0.732489,0.576509,0.627295,0.690429,0.872774,0.770967,0.602002,0.682642,0.739314,0.899045,0.811393,0.645037,0.782083,0.822443,0.940957,0.877718,0.690471,0.881759,0.903655,0.973255,0.937165
CRACK500_20160303_093537_1921_1081,0.603454,0.603454,0.833209,0.686366,0.752692,0.619950,0.674211,0.875227,0.745905,0.805408,0.637146,0.732171,0.897680,0.798837,0.845379,0.659132,0.790202,0.919063,0.849304,0.882808,0.699387,0.885306,0.956164,0.922758,0.939164,0.741552,0.961256,0.987277,0.973313,0.980245
CRACK500_20160306_103613_1_721,0.557929,0.557929,0.696073,0.737620,0.716244,0.575332,0.591219,0.723682,0.763592,0.743102,0.590964,0.622681,0.748339,0.787609,0.767472,0.607830,0.658185,0.775432,0.813189,0.793862,0.639731,0.723703,0.822309,0.857858,0.839708,0.679136,0.798918,0.870072,0.907142,0.888221
CRACK500_20160306_103638_1921_1081,0.517327,0.517327,0.538298,0.929967,0.681893,0.568575,0.613801,0.634692,0.949104,0.760690,0.607880,0.698991,0.717181,0.964984,0.822830,0.643946,0.788071,0.800377,0.980863,0.881476,0.701998,0.914360,0.920575,0.992671,0.955265,0.758629,0.991115,0.991515,0.999593,0.995538
CRACK500_20160306_103638_1_361,0.238168,0.238168,0.250972,0.823574,0.384710,0.335295,0.366860,0.384351,0.889640,0.536792,0.412186,0.473330,0.494395,0.917417,0.642531,0.478007,0.578845,0.601693,0.938438,0.733251,0.575256,0.742711,0.768703,0.956456,0.852363,0.663687,0.875991,0.912377,0.956456,0.933897
CRACK500_20160306_103657_1921_721,0.199975,0.199975,0.215814,0.731524,0.333299,0.235232,0.251138,0.271467,0.770301,0.401455,0.265998,0.300569,0.324697,0.801779,0.462212,0.296334,0.353236,0.381157,0.828239,0.522061,0.353574,0.450513,0.483176,0.869526,0.621178,0.413006,0.563701,0.594213,0.916515,0.720983
CRACK500_20160306_103657_641_721,0.536411,0.536411,0.585402,0.865041,0.698265,0.567800,0.594030,0.637991,0.896060,0.745318,0.594931,0.647149,0.684172,0.922834,0.785781,0.619821,0.701381,0.729911,0.947214,0.824484,0.661574,0.796854,0.810194,0.979756,0.886944,0.705332,0.887726,0.888930,0.998476,0.940524
CRACK500_20160306_103816_1_721,0.486584,0.486584,0.649760,0.659581,0.654634,0.506733,0.518316,0.683987,0.681520,0.682751,0.525053,0.548290,0.715010,0.701622,0.708252,0.545877,0.582510,0.750840,0.722091,0.736185,0.584829,0.645123,0.811747,0.758621,0.784285,0.628352,0.716127,0.872757,0.799612,0.834585
CRACK500_20160306_103830_1921_1081,0.659987,0.659987,0.814909,0.776367,0.795171,0.688279,0.727504,0.854718,0.830160,0.842260,0.713181,0.786255,0.889294,0.871562,0.880339,0.734879,0.834630,0.914512,0.905258,0.909862,0.769936,0.910447,0.948454,0.957842,0.953125,0.807153,0.968624,0.976844,0.991387,0.984062
CRACK500_20160306_103903_1281_361,0.678592,0.678592,0.910775,0.726916,0.808525,0.689081,0.712240,0.929112,0.753168,0.831939,0.698305,0.744617,0.946314,0.777459,0.853616,0.710916,0.783475,0.965595,0.805975,0.878594,0.733504,0.853031,0.992817,0.858328,0.920687,0.756108,0.912492,1.000000,0.912492,0.954244
CRACK500_20160306_103903_641_361,0.849792,0.849792,0.984324,0.861450,0.918797,0.853334,0.874409,0.991645,0.880899,0.932997,0.856490,0.894306,0.995780,0.897708,0.944204,0.860821,0.914196,0.998536,0.915423,0.955175,0.867884,0.940148,1.000000,0.940148,0.969151,0.876245,0.964043,1.000000,0.964043,0.981693
CRACK500_20160306_104522_1921_361,0.644047,0.644047,0.645473,0.996583,0.783490,0.672458,0.712367,0.713078,0.998602,0.832026,0.694380,0.771059,0.771429,0.999379,0.870732,0.713091,0.830376,0.830483,0.999845,0.907328,0.747390,0.910563,0.910563,1.000000,0.953188,0.784856,0.938632,0.938632,1.000000,0.968345
CRACK500_20160306_104522_1921_721,0.646649,0.646649,0.651953,0.987574,0.785412,0.670417,0.711952,0.716211,0.991716,0.831743,0.689508,0.768100,0.771094,0.994970,0.868842,0.710370,0.828048,0.829883,0.997337,0.905937,0.740994,0.906349,0.906836,0.999408,0.950874,0.771570,0.932422,0.932422,1.000000,0.965029
CRACK500_20160306_104522_641_721,0.898316,0.898316,0.918758,0.975830,0.946434,0.909170,0.933599,0.947327,0.984715,0.965659,0.916694,0.958582,0.967106,0.990889,0.978853,0.923811,0.979471,0.983624,0.995708,0.989629,0.932738,0.998937,0.998937,1.000000,0.999468,0.939492,1.000000,1.000000,1.000000,1.000000
CRACK500_20160306_104527_1921_721,0.763646,0.763646,0.774937,0.981277,0.865986,0.773363,0.796400,0.805944,0.985348,0.886662,0.781324,0.825108,0.833437,0.988034,0.904175,0.790084,0.854206,0.861465,0.990232,0.921371,0.806520,0.902554,0.907858,0.993569,0.948782,0.825104,0.944215,0.947308,0.996554,0.971307
CRACK500_20160306_104527_641_361,0.852518,0.852518,0.875944,0.969585,0.920389,0.863919,0.898519,0.914699,0.980693,0.946547,0.872649,0.930619,0.941938,0.987252,0.964063,0.880502,0.954771,0.961770,0.992436,0.976862,0.894558,0.980659,0.983370,0.997197,0.990235,0.910365,0.994497,0.995126,0.999365,0.997241
CRACK500_20160307_143827_1_721,0.363889,0.363889,0.370850,0.950946,0.533605,0.374699,0.411663,0.417775,0.965684,0.583232,0.381839,0.452725,0.458351,0.973603,0.623277,0.387239,0.491065,0.496097,0.979762,0.658677,0.395876,0.553766,0.556919,0.989881,0.712805,0.403030,0.604374,0.604615,0.999340,0.753408
CRACK500_20160307_144115_1281_1,0.619974,0.619974,0.624632,0.988115,0.765412,0.663500,0.740577,0.741603,0.998136,0.850956,0.696553,0.832161,0.832646,0.999301,0.908393,0.727310,0.892752,0.892752,1.000000,0.943337,0.773253,0.954331,0.954331,1.000000,0.976632,0.818301,0.976724,0.976724,1.000000,0.988225
CRACK500_20160307_144150_1281_721,0.776164,0.776164,0.840769,0.909918,0.873978,0.792081,0.832390,0.886549,0.931628,0.908530,0.805049,0.878626,0.922923,0.948203,0.935392,0.815645,0.918947,0.953221,0.962346,0.957762,0.834956,0.966431,0.985600,0.980272,0.982929,0.856721,0.992055,0.999251,0.992793,0.996012
CRACK500_20160307_144150_641_361,0.561056,0.561056,0.642618,0.815515,0.718816,0.586083,0.644894,0.710336,0.875000,0.784116,0.607796,0.712539,0.760665,0.918448,0.832144,0.626793,0.771549,0.800626,0.955044,0.871044,0.659298,0.837867,0.843828,0.991639,0.911782,0.687389,0.861781,0.862188,0.999452,0.925760
CRACK500_20160307_144202_1281_361,0.583575,0.583575,0.630637,0.886623,0.737035,0.612362,0.677166,0.731146,0.901691,0.807512,0.632008,0.752033,0.813227,0.909041,0.858469,0.649987,0.813614,0.881061,0.914002,0.897230,0.679718,0.884556,0.956999,0.921169,0.938742,0.714557,0.919610,0.989675,0.928519,0.958122
CRACK500_20160307_144202_1281_721,0.498151,0.498151,0.504589,0.975027,0.665021,0.541241,0.578256,0.585128,0.980094,0.732779,0.574660,0.643184,0.651058,0.981542,0.782851,0.603521,0.700154,0.709496,0.981542,0.823636,0.651376,0.785925,0.797715,0.981542,0.880132,0.707229,0.862172,0.876381,0.981542,0.925985
CRACK500_20160307_144842_1281_1,0.477627,0.477627,0.751477,0.567224,0.646479,0.494952,0.506533,0.772739,0.595200,0.672448,0.510880,0.533422,0.791303,0.620752,0.695727,0.526489,0.560447,0.809224,0.645770,0.718316,0.554003,0.610594,0.837359,0.692752,0.758222,0.588185,0.676190,0.869219,0.752776,0.806818
CRACK500_20160307_144842_1281_1081,0.668552,0.668552,0.730715,0.887117,0.801356,0.700554,0.753707,0.802447,0.925422,0.859558,0.726955,0.822397,0.860270,0.949187,0.902544,0.749354,0.877664,0.905988,0.965604,0.934847,0.785453,0.948385,0.964842,0.982333,0.973509,0.822426,0.990778,0.994334,0.996404,0.995368
CRACK500_20160307_144916_1281_361,0.527544,0.527544,0.648747,0.738474,0.690709,0.571602,0.602065,0.716309,0.790573,0.751611,0.607403,0.670274,0.771704,0.836055,0.802592,0.642138,0.739516,0.824918,0.877197,0.850255,0.693988,0.849740,0.905921,0.931983,0.918767,0.744474,0.938181,0.957138,0.979326,0.968105
CRACK500_20160307_144916_1921_721,0.501880,0.501880,0.669791,0.666887,0.668336,0.538396,0.558678,0.725173,0.708738,0.716861,0.568434,0.609374,0.771561,0.743520,0.757281,0.598360,0.663042,0.816908,0.778773,0.797385,0.645508,0.751366,0.886680,0.831181,0.858034,0.694576,0.832786,0.944239,0.875860,0.908765
CRACK500_20160307_144924_1281_361,0.446950,0.446950,0.447198,0.998761,0.617782,0.518314,0.568522,0.568522,1.000000,0.724915,0.571931,0.677270,0.677270,1.000000,0.807586,0.619855,0.788792,0.788792,1.000000,0.881927,0.695842,0.941002,0.941002,1.000000,0.969605,0.764815,0.996301,0.996301,1.000000,0.998147
CRACK500_20160307_144924_641_361,0.191415,0.191415,0.191415,1.000000,0.321324,0.241717,0.264126,0.264126,1.000000,0.417879,0.282437,0.333771,0.333771,1.000000,0.500493,0.323214,0.410206,0.410206,1.000000,0.581767,0.392401,0.521901,0.521901,1.000000,0.685854,0.468900,0.604906,0.604906,1.000000,0.753821
CRACK500_20160307_144931_1281_1,0.601399,0.601399,0.607484,0.983617,0.751092,0.660365,0.755293,0.755823,0.999073,0.860589,0.704205,0.868843,0.868843,1.000000,0.929819,0.742097,0.933753,0.933753,1.000000,0.965742,0.794786,0.987782,0.987782,1.000000,0.993853,0.841171,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_144931_641_721,0.694466,0.694466,0.696531,0.995750,0.819687,0.712502,0.761778,0.761943,0.999717,0.864783,0.725635,0.815263,0.815263,1.000000,0.898231,0.737052,0.867790,0.867790,1.000000,0.929216,0.759127,0.942121,0.942121,1.000000,0.970198,0.783122,0.976412,0.976412,1.000000,0.988065
CRACK500_20160307_145059_1921_361,0.765851,0.765851,0.869442,0.865371,0.867402,0.781888,0.829120,0.910091,0.903092,0.906578,0.794221,0.873409,0.936984,0.927915,0.932428,0.804465,0.908655,0.953936,0.950353,0.952141,0.822080,0.946422,0.967871,0.977120,0.972473,0.839243,0.968823,0.976746,0.991696,0.984164
CRACK500_20160307_145107_1281_721,0.675679,0.675679,0.695858,0.958849,0.806454,0.692933,0.719913,0.736930,0.968921,0.837150,0.706955,0.757521,0.771528,0.976595,0.862034,0.723032,0.796546,0.807658,0.983022,0.886753,0.749864,0.855567,0.861121,0.992518,0.922162,0.780112,0.908897,0.909850,0.998849,0.952275
CRACK500_20160307_145107_1_1,0.797132,0.797132,0.824828,0.959579,0.887116,0.815919,0.885836,0.898782,0.984000,0.939462,0.831405,0.943911,0.948969,0.994386,0.971147,0.848184,0.977471,0.979491,0.997895,0.988607,0.870554,0.998914,0.998914,1.000000,0.999457,0.893407,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_145259_1921_721,0.752441,0.752441,0.802986,0.922802,0.858735,0.769772,0.815555,0.854766,0.946748,0.898409,0.785959,0.865142,0.894418,0.963545,0.927696,0.799336,0.908572,0.928316,0.977127,0.952096,0.826658,0.965872,0.975742,0.989635,0.982640,0.862417,0.988383,0.995646,0.992673,0.994157
CRACK500_20160307_145259_1_361,0.863245,0.863245,0.913058,0.940558,0.926604,0.869760,0.902055,0.940706,0.956435,0.948506,0.874577,0.928536,0.958528,0.967401,0.962944,0.879119,0.949886,0.973508,0.975092,0.974299,0.887838,0.975448,0.989740,0.985412,0.987572,0.896849,0.991465,0.997688,0.993748,0.995714
CRACK500_20160307_162438_1921_1081,0.478089,0.478089,0.479325,0.994637,0.646902,0.501994,0.518357,0.518829,0.998249,0.682787,0.523356,0.553011,0.553112,0.999672,0.712179,0.545425,0.585759,0.585759,1.000000,0.738775,0.585898,0.638502,0.638502,1.000000,0.779373,0.636292,0.692036,0.692036,1.000000,0.817992
CRACK500_20160307_162438_1921_721,0.808882,0.808882,0.841704,0.954009,0.894345,0.815755,0.840343,0.866682,0.965098,0.913246,0.821601,0.867580,0.888413,0.973683,0.929096,0.827680,0.895640,0.909964,0.982728,0.944947,0.839871,0.940165,0.944635,0.994992,0.969160,0.853531,0.976980,0.977322,0.999642,0.988356
CRACK500_20160307_163537_1281_721,0.523414,0.523414,0.608854,0.788580,0.687159,0.551694,0.575410,0.655311,0.825153,0.730490,0.575000,0.624055,0.696120,0.857716,0.768515,0.598476,0.676916,0.738204,0.890750,0.807334,0.639226,0.766905,0.811077,0.933695,0.868077,0.681308,0.851602,0.878484,0.965314,0.919855
CRACK500_20160307_163537_641_361,0.288862,0.288862,0.534730,0.385839,0.448244,0.314754,0.319458,0.613010,0.400159,0.484226,0.337215,0.348327,0.685777,0.414479,0.516680,0.359624,0.379762,0.758545,0.431981,0.550474,0.403206,0.441539,0.893054,0.466189,0.612594,0.455656,0.511087,0.992282,0.513126,0.676449
CRACK500_20160307_163537_641_721,0.411558,0.411558,0.451259,0.823881,0.583126,0.446501,0.470736,0.509894,0.859742,0.640137,0.474966,0.527379,0.563291,0.892150,0.690568,0.499061,0.584687,0.616107,0.919777,0.737921,0.539352,0.678797,0.704059,0.949794,0.808671,0.581251,0.780128,0.796741,0.973967,0.876485
CRACK500_20160307_163627_641_721,0.441851,0.441851,0.766858,0.510417,0.612894,0.463024,0.472105,0.799770,0.535386,0.641402,0.482337,0.501635,0.828539,0.559743,0.668119,0.501404,0.535068,0.857768,0.587163,0.697126,0.535507,0.600873,0.908861,0.639400,0.750681,0.575360,0.689144,0.965017,0.706801,0.815968
CRACK500_20160307_163641_1921_361,0.584419,0.584419,0.685567,0.798433,0.737708,0.604805,0.637566,0.735104,0.827737,0.778675,0.622928,0.685363,0.778875,0.850936,0.813312,0.640666,0.734369,0.822645,0.872507,0.846843,0.671301,0.810730,0.894024,0.896927,0.895473,0.704004,0.870441,0.952822,0.909646,0.930733
CRACK500_20160307_164214_1281_1081,0.546074,0.546074,0.596702,0.865520,0.706401,0.597400,0.631066,0.679079,0.899250,0.773808,0.636326,0.695128,0.737670,0.923391,0.820148,0.671631,0.752380,0.786762,0.945106,0.858695,0.728710,0.833363,0.849153,0.978175,0.909109,0.785030,0.902599,0.904856,0.997244,0.948806
CRACK500_20160307_164214_1_721,0.772669,0.772669,0.831677,0.915897,0.871757,0.788811,0.816144,0.864237,0.936168,0.898766,0.801699,0.853446,0.890539,0.953466,0.920929,0.812720,0.890669,0.915900,0.969999,0.942173,0.833025,0.949179,0.958073,0.990315,0.973927,0.854693,0.987593,0.988915,0.998649,0.993758
CRACK500_20160307_164226_1921_721,0.659242,0.659242,0.876056,0.727054,0.794630,0.682248,0.727698,0.919167,0.777451,0.842390,0.702910,0.786393,0.953752,0.817569,0.880425,0.723049,0.834259,0.974584,0.852814,0.909642,0.756043,0.899202,0.995737,0.902677,0.946926,0.790686,0.951672,1.000000,0.951672,0.975238
CRACK500_20160307_164226_1_721,0.706223,0.706223,0.848125,0.808465,0.827820,0.720772,0.747876,0.876156,0.836281,0.855754,0.733831,0.786533,0.899822,0.862016,0.880513,0.747506,0.826056,0.922339,0.887806,0.904743,0.771118,0.894051,0.958125,0.930406,0.944062,0.797702,0.956891,0.984950,0.971089,0.977971
CRACK500_20160307_164226_641_721,0.678884,0.678884,0.786145,0.832657,0.808732,0.709796,0.747730,0.846542,0.864973,0.855659,0.736190,0.803664,0.892505,0.889791,0.891146,0.761810,0.853639,0.929276,0.912952,0.921041,0.802565,0.917929,0.969410,0.945310,0.957208,0.843746,0.963811,0.991472,0.971868,0.981572
CRACK500_20160307_164301_641_361,0.784054,0.784054,0.863544,0.894931,0.878958,0.792392,0.819715,0.887481,0.914786,0.900927,0.799284,0.848915,0.905648,0.931278,0.918284,0.807478,0.879167,0.922869,0.948890,0.935699,0.821165,0.922744,0.947482,0.972483,0.959820,0.838406,0.956670,0.965469,0.990563,0.977855
